      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
      0.120    21.2842    24.8608    16.7215 5.2503e-01     0.3531      0.553    1513.78  101.12828    7.75382 0.0000e+00
      0.109    21.2842    24.8610    16.7216 5.2503e-01     0.3543      0.557    1513.78  101.15094    7.75555 0.0000e+00
      0.107    21.2842    24.8607    16.7214 5.2503e-01     0.3543      0.553    1513.78  101.17388    7.75732 0.0000e+00
      0.096    21.2844    24.8608    16.7215 5.2503e-01     0.3531      0.546    1513.78  101.25511    7.76352 0.0000e+00
      0.109    21.2844    24.8609    16.7216 5.3724e-01     0.3543      0.538    1513.78  101.28225    7.76560 0.0000e+00
      0.107    21.2844    24.8608    16.7214 5.4945e-01     0.3580      0.535    1513.78  101.30920    7.76767 0.0000e+00
      0.109    21.2844    24.8609    16.7215 5.4945e-01     0.3555      0.535    1513.78  101.33620    7.76974 0.0000e+00
      0.120    21.2846    24.8610    16.7215 5.4945e-01     0.3531      0.535    1513.78  101.35932    7.77148 0.0000e+00
      0.120    21.2848    24.8610    16.7215 5.4945e-01     0.3519      0.535    1513.78  101.38214    7.77320 0.0000e+00
      0.119    21.2844    24.8614    16.7219 5.4945e-01     0.3531      0.546    1513.78  101.40472    7.77497 0.0000e+00
      0.120    21.2848    24.8609    16.7214 5.4945e-01     0.3531      0.560    1513.78  101.42325    7.77636 0.0000e+00
      0.132    21.2846    24.8610    16.7216 5.3724e-01     0.3531      0.582    1513.78  101.44151    7.77778 0.0000e+00
      0.132    21.2844    24.8612    16.7217 5.3724e-01     0.3555      0.593    1513.78  101.40109    7.77470 0.0000e+00
      0.143    21.2846    24.8607    16.7214 5.2503e-01     0.3543      0.582    1513.78  101.41105    7.77546 0.0000e+00
      0.145    21.2848    24.8608    16.7214 5.3724e-01     0.3543      0.568    1513.78  101.42056    7.77616 0.0000e+00
      0.156    21.2848    24.8612    16.7216 5.3724e-01     0.3531      0.557    1513.78  101.36761    7.77208 0.0000e+00
      0.154    21.2844    24.8611    16.7217 5.3724e-01     0.3555      0.553    1513.78  101.36852    7.77221 0.0000e+00
      0.156    21.2846    24.8610    16.7215 5.3724e-01     0.3567      0.557    1513.78  101.36518    7.77193 0.0000e+00
      0.156    21.2844    24.8612    16.7218 5.4945e-01     0.3592      0.553    1513.78  101.30309    7.76718 0.0000e+00
      0.180    21.2844    24.8612    16.7217 5.4945e-01     0.3567      0.549    1513.78  101.29536    7.76659 0.0000e+00
      0.166    21.2844    24.8614    16.7219 5.3724e-01     0.3543      0.549    1513.78  101.22459    7.76116 0.0000e+00
      0.180    21.2846    24.8611    16.7216 5.4945e-01     0.3567      0.549    1513.78  101.26648    7.76435 0.0000e+00
      0.167    21.2844    24.8612    16.7217 5.4945e-01     0.3567      0.549    1513.78  101.19490    7.75889 0.0000e+00
      0.180    21.2842    24.8609    16.7216 5.4945e-01     0.3555      0.546    1513.78  101.11947    7.75314 0.0000e+00
      0.166    21.2844    24.8610    16.7216 5.3724e-01     0.3555      0.542    1513.78  101.09795    7.75147 0.0000e+00
      0.167    21.2842    24.8609    16.7216 5.3724e-01     0.3555      0.542    1513.78  101.07644    7.74985 0.0000e+00
      0.167    21.2842    24.8612    16.7218 5.1282e-01     0.3531      0.542    1513.78  100.99653    7.74370 0.0000e+00
      0.156    21.2842    24.8613    16.7218 5.1282e-01     0.3543      0.538    1513.78  100.97086    7.74173 0.0000e+00
      0.166    21.2842    24.8609    16.7216 5.2503e-01     0.3555      0.535    1513.78  100.94545    7.73980 0.0000e+00
      0.156    21.2842    24.8610    16.7216 5.1282e-01     0.3555      0.531    1513.78  100.86157    7.73337 0.0000e+00
      0.145    21.2841    24.8611    16.7218 5.0061e-01     0.3555      0.531    1513.78  100.83218    7.73113 0.0000e+00
      0.130    21.2842    24.8609    16.7216 5.0061e-01     0.3567      0.531    1513.78  100.80296    7.72888 0.0000e+00
      0.145    21.2841    24.8611    16.7217 5.0061e-01     0.3592      0.527    1513.78  100.72000    7.72253 0.0000e+00
      0.132    21.2841    24.8612    16.7218 5.1282e-01     0.3567      0.524    1513.78  100.69158    7.72035 0.0000e+00
      0.132    21.2841    24.8611    16.7218 5.1282e-01     0.3567      0.520    1513.78  100.60557    7.71375 0.0000e+00
      0.107    21.2841    24.8615    16.7220 5.1282e-01     0.3580      0.520    1513.78  100.57428    7.71134 0.0000e+00
      0.109    21.2841    24.8613    16.7219 5.1282e-01     0.3604      0.527    1513.78  100.54395    7.70902 0.0000e+00
      0.109    21.2841    24.8613    16.7219 5.1282e-01     0.3628      0.527    1513.78  100.51826    7.70705 0.0000e+00
      0.096    21.2839    24.8613    16.7220 5.3724e-01     0.3641      0.527    1513.78  100.49319    7.70515 0.0000e+00
      0.083    21.2837    24.8612    16.7219 5.3724e-01     0.3616      0.520    1513.78  100.46892    7.70333 0.0000e+00
      0.071    21.2835    24.8615    16.7222 5.2503e-01     0.3616      0.516    1513.78  100.38725    7.69707 0.0000e+00
      0.084    21.2832    24.8617    16.7225 5.1282e-01     0.3628      0.516    1513.78  100.42343    7.69988 0.0000e+00
      0.070    21.2832    24.8613    16.7222 5.0061e-01     0.3616      0.516    1513.78  100.40591    7.69856 0.0000e+00
      0.071    21.2828    24.8617    16.7225 5.0061e-01     0.3628      0.527    1513.78  100.33529    7.69318 0.0000e+00
      0.060    21.2827    24.8616    16.7225 5.0061e-01     0.3592      0.542    1513.78  100.32020    7.69205 0.0000e+00
      0.049    21.2830    24.8616    16.7224 5.0061e-01     0.3580      0.546    1513.78  100.36869    7.69572 0.0000e+00
      0.070    21.2834    24.8614    16.7222 5.1282e-01     0.3567      0.546    1513.78  100.36450    7.69536 0.0000e+00
      0.060    21.2832    24.8614    16.7222 5.0061e-01     0.3543      0.538    1513.78  100.36115    7.69512 0.0000e+00
      0.049    21.2832    24.8614    16.7222 5.0061e-01     0.3531      0.531    1513.78  100.35908    7.69497 0.0000e+00
      0.058    21.2832    24.8613    16.7221 5.0061e-01     0.3519      0.524    1513.78  100.35856    7.69494 0.0000e+00
      0.060    21.2830    24.8616    16.7224 5.0061e-01     0.3506      0.520    1513.78  100.35920    7.69499 0.0000e+00
      0.071    21.2830    24.8618    16.7226 5.1282e-01     0.3531      0.516    1513.78  100.47772    7.70407 0.0000e+00
      0.060    21.2830    24.8616    16.7224 5.1282e-01     0.3543      0.520    1513.78  100.43397    7.70073 0.0000e+00
      0.058    21.2832    24.8615    16.7223 5.1282e-01     0.3543      0.520    1513.78  100.44602    7.70162 0.0000e+00
      0.060    21.2834    24.8616    16.7223 5.2503e-01     0.3567      0.527    1513.78  100.51761    7.70709 0.0000e+00
      0.060    21.2834    24.8615    16.7223 5.2503e-01     0.3580      0.531    1513.78  100.47769    7.70403 0.0000e+00
      0.060    21.2837    24.8616    16.7222 5.2503e-01     0.3567      0.535    1513.78  100.55170    7.70966 0.0000e+00
      0.070    21.2841    24.8610    16.7217 5.3724e-01     0.3580      0.549    1513.78  100.57257    7.71123 0.0000e+00
      0.060    21.2844    24.8605    16.7212 5.3724e-01     0.3567      0.553    1513.78  100.59433    7.71287 0.0000e+00
      0.060    21.2844    24.8609    16.7215 5.2503e-01     0.3567      0.546    1513.78  100.61729    7.71462 0.0000e+00
      0.059    21.2848    24.8607    16.7213 5.2503e-01     0.3567      0.542    1513.78  100.64140    7.71642 0.0000e+00
      0.060    21.2848    24.8607    16.7213 5.2503e-01     0.3555      0.538    1513.78  100.66262    7.71805 0.0000e+00
      0.072    21.2846    24.8609    16.7215 5.1282e-01     0.3567      0.542    1513.78  100.68490    7.71977 0.0000e+00
      0.060    21.2846    24.8609    16.7215 5.1282e-01     0.3567      0.549    1513.78  100.70787    7.72154 0.0000e+00
      0.070    21.2844    24.8612    16.7217 5.1282e-01     0.3567      0.549    1513.78  100.72805    7.72310 0.0000e+00
      0.049    21.2842    24.8611    16.7217 5.1282e-01     0.3580      0.546    1513.78  100.74864    7.72470 0.0000e+00
      0.072    21.2844    24.8608    16.7214 5.1282e-01     0.3555      0.538    1513.78  100.77062    7.72638 0.0000e+00
      0.070    21.2846    24.8609    16.7214 5.1282e-01     0.3555      0.531    1513.78  100.78908    7.72777 0.0000e+00
      0.072    21.2844    24.8608    16.7214 5.2503e-01     0.3543      0.527    1513.78  100.86642    7.73372 0.0000e+00
      0.060    21.2844    24.8611    16.7217 5.2503e-01     0.3531      0.524    1513.78  100.88571    7.73519 0.0000e+00
      0.072    21.2842    24.8609    16.7216 5.2503e-01     0.3543      0.524    1513.78  100.96782    7.74151 0.0000e+00
      0.070    21.2846    24.8606    16.7212 5.1282e-01     0.3506      0.524    1513.78  100.99177    7.74331 0.0000e+00
      0.060    21.2846    24.8606    16.7213 5.1282e-01     0.3519      0.527    1513.78  100.95349    7.74038 0.0000e+00
      0.060    21.2846    24.8606    16.7213 5.1282e-01     0.3519      0.527    1513.78  101.02809    7.74610 0.0000e+00
      0.072    21.2844    24.8607    16.7214 5.2503e-01     0.3531      0.527    1513.78  101.04845    7.74768 0.0000e+00
      0.070    21.2844    24.8609    16.7215 5.2503e-01     0.3519      0.527    1513.78  101.06465    7.74892 0.0000e+00
      0.060    21.2842    24.8610    16.7217 5.3724e-01     0.3531      0.538    1513.78  101.13879    7.75462 0.0000e+00
      0.072    21.2841    24.8614    16.7220 5.3724e-01     0.3519      0.557    1513.78  101.15851    7.75614 0.0000e+00
      0.070    21.2841    24.8612    16.7218 5.2503e-01     0.3531      0.575    1513.78  101.23197    7.76178 0.0000e+00
      0.060    21.2844    24.8611    16.7217 5.3724e-01     0.3531      0.593    1513.78  101.25035    7.76315 0.0000e+00
      0.072    21.2839    24.8615    16.7221 5.2503e-01     0.3519      0.593    1513.78  101.26826    7.76457 0.0000e+00
      0.085    21.2841    24.8612    16.7218 5.2503e-01     0.3531      0.579    1513.78  101.33983    7.77005 0.0000e+00
      0.070    21.2841    24.8610    16.7217 5.1282e-01     0.3543      0.560    1513.78  101.41394    7.77574 0.0000e+00
      0.085    21.2839    24.8612    16.7219 5.1282e-01     0.3555      0.549    1513.78  101.42888    7.77690 0.0000e+00
      0.085    21.2842    24.8609    16.7215 5.2503e-01     0.3543      0.542    1513.78  101.44240    7.77791 0.0000e+00
      0.083    21.2839    24.8613    16.7219 5.2503e-01     0.3531      0.538    1513.78  101.51277    7.78334 0.0000e+00
      0.085    21.2839    24.8609    16.7217 5.1282e-01     0.3531      0.535    1513.78  101.52741    7.78447 0.0000e+00
      0.096    21.2837    24.8614    16.7221 5.1282e-01     0.3543      0.531    1513.78  101.54070    7.78549 0.0000e+00
      0.109    21.2839    24.8613    16.7220 5.2503e-01     0.3543      0.531    1513.78  101.55260    7.78639 0.0000e+00
      0.107    21.2837    24.8613    16.7220 5.1282e-01     0.3531      0.531    1513.78  101.61705    7.79135 0.0000e+00
      0.109    21.2834    24.8616    16.7223 5.2503e-01     0.3543      0.535    1513.78  101.62941    7.79233 0.0000e+00
      0.109    21.2835    24.8611    16.7219 5.2503e-01     0.3531      0.542    1513.78  101.64018    7.79316 0.0000e+00
      0.120    21.2834    24.8616    16.7223 5.2503e-01     0.3555      0.549    1513.78  101.64545    7.79356 0.0000e+00
      0.119    21.2832    24.8617    16.7224 5.3724e-01     0.3567      0.546    1513.78  101.64878    7.79384 0.0000e+00
      0.120    21.2834    24.8615    16.7223 5.3724e-01     0.3555      0.538    1513.78  101.65444    7.79426 0.0000e+00
      0.132    21.2832    24.8617    16.7224 5.3724e-01     0.3567      0.535    1513.78  101.65858    7.79459 0.0000e+00
      0.143    21.2834    24.8615    16.7223 5.3724e-01     0.3567      0.535    1513.78  101.66115    7.79477 0.0000e+00
      0.132    21.2834    24.8617    16.7224 5.3724e-01     0.3580      0.538    1513.78  101.66181    7.79482 0.0000e+00
      0.132    21.2834    24.8618    16.7225 5.3724e-01     0.3567      0.549    1513.78  101.66101    7.79475 0.0000e+00
      0.132    21.2832    24.8617    16.7224 5.3724e-01     0.3543      0.546    1513.78  101.60035    7.79013 0.0000e+00
      0.143    21.2834    24.8614    16.7222 5.2503e-01     0.3531      0.542    1513.78  101.65906    7.79462 0.0000e+00
      0.145    21.2830    24.8618    16.7226 5.2503e-01     0.3519      0.542    1513.78  101.59970    7.79009 0.0000e+00
      0.145    21.2834    24.8618    16.7224 5.2503e-01     0.3543      0.535    1513.78  101.59347    7.78957 0.0000e+00
      0.145    21.2832    24.8619    16.7226 5.1282e-01     0.3543      0.531    1513.78  101.58991    7.78932 0.0000e+00
      0.143    21.2832    24.8617    16.7224 5.0061e-01     0.3580      0.531    1513.78  101.58123    7.78866 0.0000e+00
      0.132    21.2835    24.8615    16.7222 5.0061e-01     0.3567      0.527    1513.78  101.57517    7.78816 0.0000e+00
      0.145    21.2835    24.8614    16.7221 5.1282e-01     0.3543      0.524    1513.78  101.56827    7.78763 0.0000e+00
      0.130    21.2839    24.8612    16.7219 5.0061e-01     0.3494      0.524    1513.78  101.55993    7.78695 0.0000e+00
      0.156    21.2837    24.8614    16.7221 5.1282e-01     0.3519      0.527    1513.78  101.55093    7.78628 0.0000e+00
      0.145    21.2835    24.8614    16.7221 5.1282e-01     0.3543      0.535    1513.78  101.54033    7.78549 0.0000e+00
      0.132    21.2841    24.8612    16.7218 5.2503e-01     0.3543      0.535    1513.78  101.52866    7.78453 0.0000e+00
      0.130    21.2839    24.8612    16.7219 5.3724e-01     0.3555      0.546    1513.78  101.51593    7.78358 0.0000e+00
      0.132    21.2839    24.8612    16.7219 5.4945e-01     0.3555      0.549    1513.78  101.50214    7.78252 0.0000e+00
      0.132    21.2837    24.8614    16.7221 5.3724e-01     0.3555      0.542    1513.78  101.48719    7.78139 0.0000e+00
      0.132    21.2839    24.8612    16.7219 5.3724e-01     0.3555      0.535    1513.78  101.47115    7.78015 0.0000e+00
      0.119    21.2841    24.8613    16.7219 5.3724e-01     0.3580      0.531    1513.78  101.45383    7.77879 0.0000e+00
      0.132    21.2839    24.8613    16.7220 5.3724e-01     0.3567      0.527    1513.78  101.43567    7.77742 0.0000e+00
      0.132    21.2839    24.8612    16.7219 5.3724e-01     0.3567      0.527    1513.78  101.42025    7.77624 0.0000e+00
      0.109    21.2841    24.8610    16.7217 5.2503e-01     0.3555      0.527    1513.78  101.46183    7.77941 0.0000e+00
      0.143    21.2841    24.8611    16.7217 5.2503e-01     0.3567      0.524    1513.78  101.39440    7.77424 0.0000e+00
      0.109    21.2841    24.8613    16.7219 5.1282e-01     0.3555      0.524    1513.78  101.37968    7.77310 0.0000e+00
      0.120    21.2842    24.8609    16.7216 5.1282e-01     0.3543      0.531    1513.78  101.36073    7.77164 0.0000e+00
      0.130    21.2842    24.8610    16.7216 5.1282e-01     0.3555      0.531    1513.78  101.40302    7.77488 0.0000e+00
      0.120    21.2841    24.8606    16.7214 5.1282e-01     0.3531      0.531    1513.78  101.38972    7.77390 0.0000e+00
      0.132    21.2834    24.8604    16.7214 5.2503e-01     0.3531      0.542    1513.78  101.37565    7.77293 0.0000e+00
      0.120    21.2827    24.8603    16.7215 5.3724e-01     0.3543      0.546    1513.78  101.36436    7.77217 0.0000e+00
      0.119    21.2820    24.8603    16.7217 5.3724e-01     0.3543      0.538    1513.77  101.35238    7.77135 0.0000e+00
      0.132    21.2818    24.8600    16.7215 5.3724e-01     0.3519      0.531    1513.77  101.34385    7.77073 0.0000e+00
      0.132    21.2813    24.8603    16.7219 5.3724e-01     0.3543      0.535    1513.77  101.33448    7.77008 0.0000e+00
      0.132    21.2813    24.8601    16.7217 5.3724e-01     0.3543      0.538    1513.77  101.32452    7.76932 0.0000e+00
      0.130    21.2814    24.8601    16.7217 5.4945e-01     0.3531      0.538    1513.77  101.31794    7.76879 0.0000e+00
      0.120    21.2818    24.8600    16.7215 5.4945e-01     0.3506      0.542    1513.77  101.31480    7.76851 0.0000e+00
      0.145    21.2820    24.8601    16.7215 5.4945e-01     0.3506      0.546    1513.77  101.31175    7.76825 0.0000e+00
      0.119    21.2820    24.8601    16.7216 5.6166e-01     0.3543      0.560    1513.77  101.30773    7.76794 0.0000e+00
      0.132    21.2818    24.8602    16.7217 5.4945e-01     0.3555      0.564    1513.77  101.30788    7.76797 0.0000e+00
