      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    102.517     7.1228    34.8604    27.2916 1.4652e-01     0.2615      0.513    1480.65   77.13757    7.42815 0.0000e+00
    102.540     7.1228    34.8599    27.2913 1.3431e-01     0.2615      0.513    1480.65   77.13524    7.42795 0.0000e+00
    102.565     7.1231    34.8598    27.2911 1.4652e-01     0.2615      0.516    1480.65   77.07028    7.42165 0.0000e+00
    102.589     7.1230    34.8598    27.2912 1.4652e-01     0.2627      0.516    1480.65   77.06063    7.42074 0.0000e+00
    102.625     7.1233    34.8594    27.2908 1.3431e-01     0.2591      0.513    1480.65   77.05137    7.41982 0.0000e+00
    102.638     7.1231    34.8590    27.2905 1.4652e-01     0.2603      0.513    1480.65   77.04224    7.41899 0.0000e+00
    102.674     7.1228    34.8593    27.2908 1.3431e-01     0.2591      0.516    1480.65   77.03368    7.41820 0.0000e+00
    102.674     7.1231    34.8594    27.2908 1.4652e-01     0.2603      0.516    1480.65   77.02502    7.41731 0.0000e+00
    102.710     7.1230    34.8596    27.2911 1.4652e-01     0.2603      0.520    1480.65   77.01709    7.41656 0.0000e+00
    102.724     7.1231    34.8597    27.2911 1.3431e-01     0.2603      0.520    1480.65   77.00921    7.41577 0.0000e+00
    102.748     7.1231    34.8600    27.2913 1.3431e-01     0.2578      0.516    1480.65   77.00978    7.41581 0.0000e+00
    102.796     7.1231    34.8598    27.2912 1.3431e-01     0.2578      0.513    1480.65   77.06584    7.42122 0.0000e+00
    102.809     7.1233    34.8598    27.2912 1.3431e-01     0.2578      0.513    1480.66   77.00397    7.41523 0.0000e+00
    102.809     7.1231    34.8607    27.2918 1.4652e-01     0.2591      0.516    1480.66   76.99728    7.41457 0.0000e+00
    102.856     7.1233    34.8604    27.2916 1.4652e-01     0.2603      0.520    1480.66   76.99134    7.41399 0.0000e+00
    102.869     7.1234    34.8598    27.2912 1.4652e-01     0.2603      0.520    1480.66   76.98538    7.41342 0.0000e+00
    102.894     7.1234    34.8603    27.2915 1.3431e-01     0.2627      0.524    1480.66   76.97987    7.41286 0.0000e+00
    102.918     7.1230    34.8610    27.2921 1.3431e-01     0.2615      0.520    1480.66   76.97473    7.41241 0.0000e+00
    102.955     7.1233    34.8606    27.2918 1.3431e-01     0.2615      0.520    1480.66   76.96994    7.41192 0.0000e+00
    102.991     7.1231    34.8608    27.2919 1.4652e-01     0.2639      0.524    1480.66   76.96552    7.41151 0.0000e+00
    103.004     7.1231    34.8608    27.2919 1.3431e-01     0.2627      0.527    1480.66   76.96118    7.41109 0.0000e+00
    103.028     7.1233    34.8606    27.2918 1.4652e-01     0.2615      0.524    1480.66   76.96524    7.41147 0.0000e+00
    103.040     7.1233    34.8608    27.2919 1.4652e-01     0.2603      0.524    1480.66   76.96984    7.41190 0.0000e+00
    103.064     7.1231    34.8611    27.2922 1.4652e-01     0.2627      0.527    1480.66   76.97521    7.41243 0.0000e+00
    103.100     7.1231    34.8610    27.2921 1.4652e-01     0.2615      0.527    1480.66   76.98133    7.41302 0.0000e+00
    103.113     7.1233    34.8614    27.2924 1.4652e-01     0.2615      0.524    1480.66   76.97984    7.41283 0.0000e+00
    103.125     7.1231    34.8614    27.2925 1.3431e-01     0.2603      0.520    1480.66   76.97870    7.41275 0.0000e+00
    103.161     7.1233    34.8612    27.2922 1.4652e-01     0.2603      0.520    1480.66   76.97808    7.41267 0.0000e+00
    103.186     7.1233    34.8617    27.2926 1.4652e-01     0.2615      0.516    1480.66   76.98568    7.41338 0.0000e+00
    103.210     7.1233    34.8621    27.2929 1.3431e-01     0.2603      0.513    1480.66   76.99392    7.41416 0.0000e+00
    103.235     7.1233    34.8619    27.2928 1.4652e-01     0.2627      0.516    1480.67   77.06542    7.42105 0.0000e+00
    103.271     7.1233    34.8618    27.2927 1.4652e-01     0.2627      0.531    1480.67   77.07442    7.42192 0.0000e+00
    103.284     7.1233    34.8620    27.2929 1.3431e-01     0.2603      0.549    1480.67   77.02056    7.41672 0.0000e+00
    103.284     7.1236    34.8623    27.2931 1.3431e-01     0.2578      0.542    1480.67   77.08443    7.42280 0.0000e+00
    103.344     7.1236    34.8626    27.2933 1.3431e-01     0.2603      0.531    1480.67   77.09399    7.42372 0.0000e+00
    103.331     7.1236    34.8623    27.2930 1.3431e-01     0.2603      0.524    1480.67   77.10281    7.42457 0.0000e+00
    103.381     7.1234    34.8624    27.2931 1.3431e-01     0.2578      0.527    1480.67   77.04965    7.41948 0.0000e+00
    103.392     7.1236    34.8624    27.2932 1.3431e-01     0.2578      0.527    1480.67   77.05135    7.41962 0.0000e+00
    103.430     7.1236    34.8625    27.2932 1.3431e-01     0.2566      0.524    1480.67   77.05364    7.41983 0.0000e+00
    103.441     7.1236    34.8622    27.2930 1.3431e-01     0.2591      0.524    1480.67   77.05599    7.42007 0.0000e+00
    103.466     7.1238    34.8620    27.2928 1.3431e-01     0.2591      0.524    1480.67   77.05878    7.42032 0.0000e+00
    103.515     7.1236    34.8623    27.2931 1.3431e-01     0.2566      0.520    1480.67   77.13279    7.42746 0.0000e+00
    103.502     7.1236    34.8625    27.2932 1.3431e-01     0.2566      0.516    1480.67   77.08091    7.42246 0.0000e+00
    103.539     7.1234    34.8628    27.2935 1.3431e-01     0.2554      0.516    1480.67   77.08482    7.42285 0.0000e+00
    103.576     7.1234    34.8627    27.2934 1.3431e-01     0.2542      0.516    1480.67   77.08901    7.42326 0.0000e+00
    103.576     7.1234    34.8626    27.2933 1.4652e-01     0.2554      0.516    1480.67   77.09317    7.42366 0.0000e+00
    103.600     7.1236    34.8621    27.2929 1.4652e-01     0.2578      0.516    1480.67   77.09787    7.42410 0.0000e+00
    103.636     7.1236    34.8625    27.2932 1.4652e-01     0.2578      0.520    1480.67   77.10304    7.42459 0.0000e+00
    103.661     7.1236    34.8622    27.2929 1.4652e-01     0.2578      0.516    1480.67   77.16303    7.43038 0.0000e+00
    103.685     7.1238    34.8621    27.2928 1.4652e-01     0.2591      0.516    1480.67   77.17573    7.43158 0.0000e+00
    103.697     7.1236    34.8624    27.2931 1.3431e-01     0.2591      0.513    1480.67   77.12571    7.42678 0.0000e+00
    103.733     7.1238    34.8624    27.2931 1.3431e-01     0.2615      0.513    1480.68   77.18580    7.43253 0.0000e+00
    103.733     7.1238    34.8625    27.2932 1.4652e-01     0.2615      0.513    1480.68   77.19028    7.43296 0.0000e+00
    103.757     7.1239    34.8628    27.2934 1.4652e-01     0.2615      0.513    1480.68   77.13204    7.42731 0.0000e+00
    103.795     7.1238    34.8632    27.2937 1.4652e-01     0.2615      0.516    1480.68   77.12892    7.42702 0.0000e+00
    103.818     7.1238    34.8629    27.2935 1.4652e-01     0.2603      0.513    1480.68   77.12563    7.42671 0.0000e+00
    103.831     7.1239    34.8626    27.2933 1.4652e-01     0.2615      0.516    1480.68   77.12223    7.42637 0.0000e+00
    103.856     7.1238    34.8630    27.2936 1.4652e-01     0.2639      0.527    1480.68   77.18160    7.43210 0.0000e+00
    103.867     7.1242    34.8624    27.2930 1.4652e-01     0.2627      0.535    1480.68   77.18551    7.43243 0.0000e+00
    103.903     7.1241    34.8627    27.2933 1.4652e-01     0.2652      0.531    1480.68   77.18941    7.43281 0.0000e+00
    103.928     7.1242    34.8628    27.2934 1.4652e-01     0.2615      0.531    1480.68   77.20083    7.43388 0.0000e+00
    103.941     7.1241    34.8631    27.2936 1.4652e-01     0.2578      0.535    1480.68   77.20418    7.43421 0.0000e+00
    103.964     7.1242    34.8627    27.2933 1.3431e-01     0.2554      0.531    1480.68   77.20727    7.43451 0.0000e+00
    103.990     7.1242    34.8626    27.2932 1.4652e-01     0.2554      0.527    1480.68   77.21009    7.43478 0.0000e+00
    104.013     7.1242    34.8631    27.2936 1.4652e-01     0.2566      0.524    1480.68   77.21256    7.43500 0.0000e+00
    104.013     7.1244    34.8626    27.2932 1.4652e-01     0.2566      0.527    1480.68   77.21447    7.43518 0.0000e+00
    104.051     7.1244    34.8629    27.2934 1.4652e-01     0.2578      0.535    1480.68   77.27908    7.44139 0.0000e+00
    104.062     7.1244    34.8628    27.2934 1.4652e-01     0.2591      0.535    1480.68   77.22519    7.43620 0.0000e+00
    104.098     7.1247    34.8626    27.2932 1.4652e-01     0.2615      0.531    1480.69   77.22616    7.43625 0.0000e+00
    104.098     7.1244    34.8631    27.2936 1.4652e-01     0.2627      0.524    1480.69   77.22652    7.43632 0.0000e+00
    104.111     7.1246    34.8629    27.2934 1.4652e-01     0.2615      0.520    1480.69   77.28926    7.44233 0.0000e+00
    104.147     7.1242    34.8632    27.2937 1.4652e-01     0.2627      0.520    1480.69   77.29670    7.44309 0.0000e+00
    104.160     7.1246    34.8628    27.2933 1.3431e-01     0.2615      0.520    1480.69   77.30319    7.44368 0.0000e+00
    104.197     7.1245    34.8629    27.2934 1.3431e-01     0.2627      0.520    1480.69   77.30932    7.44427 0.0000e+00
    104.208     7.1244    34.8636    27.2939 1.3431e-01     0.2639      0.520    1480.69   77.31457    7.44477 0.0000e+00
    104.221     7.1244    34.8631    27.2936 1.3431e-01     0.2627      0.516    1480.69   77.31918    7.44523 0.0000e+00
    104.257     7.1241    34.8636    27.2940 1.4652e-01     0.2639      0.513    1480.69   77.32341    7.44567 0.0000e+00
    104.269     7.1239    34.8635    27.2940 1.4652e-01     0.2652      0.513    1480.69   77.32674    7.44602 0.0000e+00
    104.269     7.1242    34.8634    27.2938 1.4652e-01     0.2652      0.509    1480.69   77.32927    7.44622 0.0000e+00
    104.318     7.1241    34.8637    27.2941 1.3431e-01     0.2652      0.509    1480.69   77.33969    7.44724 0.0000e+00
    104.331     7.1242    34.8635    27.2939 1.3431e-01     0.2639      0.513    1480.69   77.34941    7.44815 0.0000e+00
    104.354     7.1244    34.8633    27.2938 1.3431e-01     0.2664      0.513    1480.69   77.35090    7.44828 0.0000e+00
    104.367     7.1241    34.8633    27.2938 1.3431e-01     0.2639      0.516    1480.69   77.35970    7.44918 0.0000e+00
    104.390     7.1241    34.8635    27.2939 1.3431e-01     0.2627      0.516    1480.69   77.43089    7.45603 0.0000e+00
    104.403     7.1242    34.8637    27.2941 1.3431e-01     0.2603      0.524    1480.69   77.38372    7.45145 0.0000e+00
    104.452     7.1244    34.8634    27.2938 1.3431e-01     0.2591      0.527    1480.69   77.38356    7.45142 0.0000e+00
    104.439     7.1242    34.8637    27.2940 1.3431e-01     0.2615      0.524    1480.69   77.44480    7.45733 0.0000e+00
    104.488     7.1242    34.8635    27.2939 1.4652e-01     0.2639      0.520    1480.69   77.38810    7.45188 0.0000e+00
    104.477     7.1242    34.8636    27.2940 1.4652e-01     0.2652      0.516    1480.69   77.38511    7.45158 0.0000e+00
    104.488     7.1244    34.8638    27.2942 1.3431e-01     0.2652      0.516    1480.69   77.38169    7.45122 0.0000e+00
    104.524     7.1244    34.8637    27.2940 1.4652e-01     0.2664      0.516    1480.69   77.44853    7.45766 0.0000e+00
    104.549     7.1246    34.8636    27.2939 1.3431e-01     0.2652      0.516    1480.69   77.38899    7.45190 0.0000e+00
    104.573     7.1245    34.8635    27.2939 1.3431e-01     0.2639      0.516    1480.69   77.38381    7.45141 0.0000e+00
    104.573     7.1244    34.8638    27.2941 1.3431e-01     0.2615      0.516    1480.69   77.37775    7.45084 0.0000e+00
    104.609     7.1244    34.8641    27.2944 1.3431e-01     0.2615      0.520    1480.69   77.37140    7.45022 0.0000e+00
    104.623     7.1247    34.8641    27.2944 1.3431e-01     0.2603      0.542    1480.70   77.42678    7.45550 0.0000e+00
    104.647     7.1244    34.8646    27.2947 1.3431e-01     0.2591      0.557    1480.70   77.36378    7.44946 0.0000e+00
    104.672     7.1247    34.8644    27.2946 1.3431e-01     0.2615      0.549    1480.70   77.36304    7.44934 0.0000e+00
    104.706     7.1247    34.8646    27.2947 1.3431e-01     0.2615      0.538    1480.70   77.36210    7.44925 0.0000e+00
    104.708     7.1246    34.8649    27.2949 1.3431e-01     0.2603      0.535    1480.70   77.35253    7.44833 0.0000e+00
    104.732     7.1245    34.8645    27.2947 1.3431e-01     0.2578      0.542    1480.70   77.35055    7.44816 0.0000e+00
    104.744     7.1245    34.8646    27.2947 1.3431e-01     0.2578      0.542    1480.70   77.34811    7.44792 0.0000e+00
    104.768     7.1247    34.8650    27.2950 1.3431e-01     0.2603      0.535    1480.70   77.33746    7.44684 0.0000e+00
    104.793     7.1245    34.8651    27.2951 1.4652e-01     0.2591      0.531    1480.70   77.32621    7.44579 0.0000e+00
    104.804     7.1244    34.8649    27.2950 1.4652e-01     0.2578      0.527    1480.70   77.31419    7.44467 0.0000e+00
    104.841     7.1245    34.8646    27.2948 1.3431e-01     0.2603      0.527    1480.70   77.30174    7.44346 0.0000e+00
    104.854     7.1245    34.8644    27.2946 1.4652e-01     0.2578      0.531    1480.70   77.35907    7.44899 0.0000e+00
    104.878     7.1249    34.8647    27.2948 1.4652e-01     0.2603      0.542    1480.70   77.29824    7.44305 0.0000e+00
    104.890     7.1245    34.8656    27.2955 1.3431e-01     0.2591      0.553    1480.70   77.29200    7.44247 0.0000e+00
    104.914     7.1249    34.8655    27.2954 1.4652e-01     0.2615      0.557    1480.70   77.28549    7.44179 0.0000e+00
    104.939     7.1249    34.8657    27.2955 1.3431e-01     0.2578      0.542    1480.70   77.27870    7.44113 0.0000e+00
    104.950     7.1247    34.8659    27.2957 1.4652e-01     0.2591      0.531    1480.70   77.27148    7.44046 0.0000e+00
    104.975     7.1249    34.8661    27.2959 1.4652e-01     0.2591      0.524    1480.71   77.26403    7.43969 0.0000e+00
    105.013     7.1250    34.8659    27.2957 1.4652e-01     0.2591      0.524    1480.71   77.25639    7.43894 0.0000e+00
    105.024     7.1250    34.8662    27.2959 1.4652e-01     0.2591      0.520    1480.71   77.24819    7.43814 0.0000e+00
    105.037     7.1249    34.8664    27.2961 1.4652e-01     0.2615      0.520    1480.71   77.24770    7.43811 0.0000e+00
    105.060     7.1252    34.8660    27.2957 1.3431e-01     0.2591      0.520    1480.71   77.23926    7.43726 0.0000e+00
    105.098     7.1249    34.8663    27.2960 1.4652e-01     0.2591      0.520    1480.71   77.23071    7.43648 0.0000e+00
    105.098     7.1249    34.8665    27.2962 1.4652e-01     0.2566      0.520    1480.71   77.22144    7.43557 0.0000e+00
    105.122     7.1249    34.8668    27.2964 1.4652e-01     0.2578      0.524    1480.71   77.22008    7.43543 0.0000e+00
    105.145     7.1250    34.8668    27.2964 1.3431e-01     0.2578      0.524    1480.71   77.21870    7.43527 0.0000e+00
    105.134     7.1252    34.8663    27.2960 1.3431e-01     0.2578      0.524    1480.71   77.21697    7.43510 0.0000e+00
    105.231     7.1252    34.8668    27.2964 1.3431e-01     0.2627      0.531    1480.71   77.21634    7.43502 0.0000e+00
    105.219     7.1250    34.8671    27.2967 1.3431e-01     0.2639      0.535    1480.71   77.15200    7.42883 0.0000e+00
    105.231     7.1250    34.8671    27.2967 1.4652e-01     0.2639      0.535    1480.71   77.20580    7.43401 0.0000e+00
    105.255     7.1252    34.8672    27.2967 1.4652e-01     0.2615      0.531    1480.71   77.20475    7.43388 0.0000e+00
    105.291     7.1250    34.8676    27.2971 1.4652e-01     0.2615      0.527    1480.71   77.20385    7.43380 0.0000e+00
    105.304     7.1252    34.8676    27.2970 1.3431e-01     0.2591      0.527    1480.71   77.14004    7.42763 0.0000e+00
    105.316     7.1250    34.8678    27.2972 1.4652e-01     0.2578      0.527    1480.71   77.13153    7.42683 0.0000e+00
    105.340     7.1250    34.8682    27.2975 1.3431e-01     0.2566      0.531    1480.71   77.18611    7.43206 0.0000e+00
    105.378     7.1250    34.8686    27.2978 1.4652e-01     0.2591      0.531    1480.72   77.12320    7.42598 0.0000e+00
    105.388     7.1250    34.8687    27.2979 1.3431e-01     0.2603      0.531    1480.72   77.11530    7.42522 0.0000e+00
    105.414     7.1249    34.8691    27.2982 1.3431e-01     0.2615      0.531    1480.72   77.11590    7.42528 0.0000e+00
    105.450     7.1250    34.8691    27.2982 1.3431e-01     0.2591      0.535    1480.72   77.10920    7.42461 0.0000e+00
