      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    100.440     6.9910    34.7038    27.1867 1.5873e-01     0.0784      0.626    1479.91   70.79884    6.84538 0.0000e+00
    100.441     6.9910    34.7038    27.1867 1.5873e-01     0.0796      0.623    1479.91   70.80400    6.84588 0.0000e+00
    100.441     6.9908    34.7037    27.1867 1.5873e-01     0.0796      0.626    1479.91   70.81077    6.84656 0.0000e+00
    100.428     6.9909    34.7036    27.1866 1.5873e-01     0.0796      0.630    1479.91   70.81900    6.84734 0.0000e+00
    100.451     6.9908    34.7039    27.1868 1.5873e-01     0.0796      0.637    1479.91   70.82918    6.84833 0.0000e+00
    100.428     6.9908    34.7037    27.1867 1.5873e-01     0.0784      0.641    1479.91   70.76986    6.84260 0.0000e+00
    100.466     6.9908    34.7037    27.1866 1.5873e-01     0.0759      0.645    1479.91   70.77566    6.84317 0.0000e+00
    100.451     6.9907    34.7038    27.1867 1.5873e-01     0.0759      0.641    1479.91   70.78294    6.84389 0.0000e+00
    100.441     6.9906    34.7036    27.1866 1.5873e-01     0.0747      0.641    1479.91   70.72148    6.83796 0.0000e+00
    100.453     6.9908    34.7036    27.1866 1.5873e-01     0.0784      0.645    1479.91   70.77973    6.84356 0.0000e+00
    100.453     6.9908    34.7039    27.1868 1.5873e-01     0.0796      0.645    1479.91   70.78455    6.84402 0.0000e+00
    100.464     6.9910    34.7038    27.1867 1.5873e-01     0.0784      0.641    1479.91   70.79108    6.84463 0.0000e+00
    100.466     6.9912    34.7037    27.1866 1.5873e-01     0.0771      0.637    1479.91   70.79911    6.84538 0.0000e+00
    100.466     6.9911    34.7040    27.1868 1.5873e-01     0.0784      0.637    1479.91   70.74611    6.84025 0.0000e+00
    100.464     6.9912    34.7039    27.1868 1.5873e-01     0.0796      0.634    1479.91   70.80457    6.84589 0.0000e+00
    100.466     6.9910    34.7037    27.1867 1.5873e-01     0.0796      0.630    1479.91   70.80942    6.84640 0.0000e+00
    100.466     6.9912    34.7038    27.1867 1.5873e-01     0.0796      0.630    1479.91   70.75286    6.84090 0.0000e+00
    100.466     6.9913    34.7038    27.1867 1.5873e-01     0.0808      0.634    1479.91   70.75285    6.84087 0.0000e+00
    100.476     6.9912    34.7040    27.1868 1.7094e-01     0.0820      0.637    1479.91   70.75455    6.84105 0.0000e+00
    100.477     6.9912    34.7037    27.1866 1.9536e-01     0.0820      0.645    1479.91   70.74975    6.84061 0.0000e+00
    100.477     6.9912    34.7041    27.1869 2.0757e-01     0.0845      0.645    1479.91   70.68356    6.83419 0.0000e+00
    100.464     6.9913    34.7039    27.1867 1.9536e-01     0.0857      0.645    1479.91   70.79910    6.84534 0.0000e+00
    100.477     6.9912    34.7037    27.1866 1.8315e-01     0.0832      0.637    1479.91   70.80598    6.84604 0.0000e+00
    100.491     6.9911    34.7037    27.1866 1.7094e-01     0.0820      0.634    1479.91   70.69655    6.83548 0.0000e+00
    100.477     6.9913    34.7036    27.1865 1.7094e-01     0.0820      0.630    1479.91   70.75328    6.84092 0.0000e+00
    100.487     6.9910    34.7039    27.1868 1.7094e-01     0.0832      0.634    1479.91   70.75662    6.84129 0.0000e+00
    100.477     6.9913    34.7032    27.1862 1.7094e-01     0.0832      0.637    1479.91   70.63568    6.82957 0.0000e+00
    100.491     6.9912    34.7037    27.1866 1.5873e-01     0.0820      0.645    1479.91   70.68947    6.83477 0.0000e+00
    100.440     6.9911    34.7039    27.1867 1.5873e-01     0.0808      0.663    1479.91   70.68934    6.83477 0.0000e+00
    100.527     6.9913    34.7034    27.1864 1.5873e-01     0.0796      0.670    1479.91   70.74666    6.84029 0.0000e+00
    100.477     6.9912    34.7036    27.1865 1.5873e-01     0.0784      0.663    1479.91   70.75684    6.84129 0.0000e+00
    100.477     6.9913    34.7038    27.1867 1.5873e-01     0.0784      0.656    1479.91   70.76069    6.84163 0.0000e+00
    100.487     6.9910    34.7041    27.1870 1.4652e-01     0.0759      0.652    1479.91   70.64835    6.83081 0.0000e+00
    100.491     6.9914    34.7037    27.1866 1.5873e-01     0.0771      0.652    1479.91   70.70233    6.83599 0.0000e+00
    100.477     6.9910    34.7042    27.1870 1.5873e-01     0.0808      0.656    1479.91   70.76522    6.84211 0.0000e+00
    100.477     6.9912    34.7039    27.1868 1.5873e-01     0.0796      0.659    1479.91   70.77421    6.84296 0.0000e+00
    100.487     6.9915    34.7036    27.1865 1.5873e-01     0.0808      0.656    1479.91   70.65892    6.83178 0.0000e+00
    100.477     6.9910    34.7048    27.1875 1.5873e-01     0.0808      0.656    1479.91   70.71768    6.83749 0.0000e+00
    100.477     6.9912    34.7041    27.1869 1.5873e-01     0.0808      0.656    1479.91   70.72280    6.83797 0.0000e+00
    100.476     6.9913    34.7038    27.1867 1.7094e-01     0.0820      0.659    1479.91   70.66655    6.83253 0.0000e+00
    100.477     6.9915    34.7037    27.1866 1.5873e-01     0.0832      0.659    1479.91   70.72150    6.83782 0.0000e+00
    100.466     6.9913    34.7041    27.1869 1.5873e-01     0.0820      0.667    1479.91   70.66775    6.83264 0.0000e+00
    100.477     6.9915    34.7042    27.1869 1.5873e-01     0.0808      0.700    1479.91   70.73340    6.83895 0.0000e+00
    100.476     6.9915    34.7040    27.1868 1.5873e-01     0.0845      0.714    1479.91   70.67458    6.83327 0.0000e+00
    100.466     6.9912    34.7040    27.1869 1.5873e-01     0.0820      0.703    1479.91   70.73460    6.83912 0.0000e+00
    100.466     6.9915    34.7042    27.1869 1.5873e-01     0.0808      0.689    1479.91   70.67803    6.83360 0.0000e+00
    100.464     6.9915    34.7043    27.1870 1.5873e-01     0.0796      0.685    1479.91   70.67770    6.83356 0.0000e+00
    100.466     6.9913    34.7041    27.1869 1.5873e-01     0.0808      0.685    1479.91   70.67869    6.83369 0.0000e+00
    100.453     6.9913    34.7041    27.1869 1.5873e-01     0.0808      0.674    1479.91   70.68082    6.83390 0.0000e+00
    100.453     6.9912    34.7040    27.1868 1.5873e-01     0.0820      0.670    1479.91   70.68437    6.83426 0.0000e+00
    100.464     6.9912    34.7040    27.1869 1.5873e-01     0.0832      0.663    1479.91   70.75196    6.84080 0.0000e+00
    100.453     6.9913    34.7043    27.1871 1.5873e-01     0.0832      0.663    1479.91   70.70269    6.83600 0.0000e+00
    100.441     6.9913    34.7042    27.1870 1.5873e-01     0.0832      0.659    1479.91   70.70966    6.83668 0.0000e+00
    100.427     6.9912    34.7044    27.1871 1.5873e-01     0.0808      0.659    1479.91   70.71790    6.83749 0.0000e+00
    100.477     6.9912    34.7037    27.1866 1.5873e-01     0.0784      0.656    1479.91   70.71996    6.83771 0.0000e+00
    100.428     6.9912    34.7036    27.1865 1.5873e-01     0.0784      0.659    1479.91   70.72209    6.83793 0.0000e+00
    100.441     6.9910    34.7039    27.1868 1.5873e-01     0.0784      0.667    1479.91   70.72577    6.83831 0.0000e+00
    100.440     6.9912    34.7039    27.1868 1.5873e-01     0.0784      0.670    1479.91   70.72220    6.83793 0.0000e+00
    100.441     6.9913    34.7030    27.1860 1.5873e-01     0.0759      0.670    1479.91   70.66469    6.83239 0.0000e+00
    100.428     6.9911    34.7034    27.1864 1.5873e-01     0.0771      0.678    1479.91   70.72597    6.83833 0.0000e+00
    100.428     6.9912    34.7033    27.1863 1.5873e-01     0.0784      0.681    1479.91   70.73335    6.83904 0.0000e+00
    100.427     6.9908    34.7038    27.1868 1.5873e-01     0.0771      0.678    1479.91   70.74173    6.83988 0.0000e+00
    100.417     6.9910    34.7036    27.1866 1.5873e-01     0.0784      0.685    1479.91   70.74292    6.83998 0.0000e+00
    100.428     6.9912    34.7036    27.1865 1.5873e-01     0.0771      0.692    1479.91   70.69031    6.83486 0.0000e+00
    100.415     6.9911    34.7039    27.1868 1.5873e-01     0.0796      0.692    1479.91   70.69374    6.83519 0.0000e+00
    100.428     6.9913    34.7039    27.1867 1.5873e-01     0.0784      0.685    1479.91   70.75328    6.84091 0.0000e+00
    100.405     6.9915    34.7037    27.1865 1.5873e-01     0.0784      0.670    1479.91   70.75820    6.84137 0.0000e+00
    100.417     6.9912    34.7037    27.1866 1.5873e-01     0.0808      0.667    1479.91   70.76412    6.84199 0.0000e+00
    100.415     6.9913    34.7035    27.1864 1.5873e-01     0.0808      0.670    1479.91   70.77052    6.84260 0.0000e+00
    100.405     6.9912    34.7036    27.1866 1.5873e-01     0.0784      0.674    1479.91   70.70682    6.83645 0.0000e+00
    100.405     6.9912    34.7039    27.1868 1.5873e-01     0.0784      0.696    1479.91   70.71487    6.83722 0.0000e+00
    100.415     6.9908    34.7038    27.1867 1.5873e-01     0.0784      0.762    1479.91   70.72431    6.83820 0.0000e+00
    100.405     6.9912    34.7036    27.1866 1.5873e-01     0.0784      0.861    1479.91   70.71873    6.83761 0.0000e+00
    100.405     6.9912    34.7034    27.1863 1.7094e-01     0.0771      0.875    1479.91   70.78460    6.84399 0.0000e+00
    100.392     6.9912    34.7035    27.1864 1.7094e-01     0.0771      0.821    1479.91   70.73339    6.83903 0.0000e+00
    100.415     6.9912    34.7040    27.1868 1.5873e-01     0.0759      0.766    1479.91   70.72236    6.83794 0.0000e+00
    100.405     6.9912    34.7035    27.1864 1.5873e-01     0.0747      0.729    1479.91   70.71938    6.83768 0.0000e+00
    100.405     6.9913    34.7036    27.1865 1.5873e-01     0.0747      0.707    1479.91   70.71711    6.83743 0.0000e+00
    100.391     6.9915    34.7035    27.1864 1.5873e-01     0.0747      0.700    1479.91   70.72340    6.83802 0.0000e+00
    100.405     6.9914    34.7034    27.1864 1.5873e-01     0.0735      0.692    1479.91   70.73094    6.83876 0.0000e+00
    100.405     6.9915    34.7031    27.1861 1.5873e-01     0.0747      0.689    1479.91   70.73929    6.83957 0.0000e+00
    100.392     6.9913    34.7032    27.1862 1.5873e-01     0.0759      0.689    1479.91   70.73243    6.83893 0.0000e+00
    100.402     6.9913    34.7034    27.1864 1.5873e-01     0.0784      0.689    1479.91   70.67147    6.83302 0.0000e+00
    100.405     6.9915    34.7033    27.1863 1.7094e-01     0.0808      0.689    1479.91   70.73704    6.83934 0.0000e+00
    100.405     6.9912    34.7034    27.1863 1.5873e-01     0.0796      0.696    1479.91   70.74864    6.84050 0.0000e+00
    100.402     6.9913    34.7037    27.1866 1.5873e-01     0.0784      0.700    1479.91   70.74507    6.84013 0.0000e+00
    100.405     6.9915    34.7037    27.1865 1.5873e-01     0.0771      0.692    1479.91   70.74990    6.84057 0.0000e+00
    100.405     6.9913    34.7039    27.1867 1.5873e-01     0.0759      0.681    1479.91   70.75539    6.84112 0.0000e+00
    100.405     6.9915    34.7034    27.1863 1.5873e-01     0.0735      0.670    1479.91   70.75344    6.84093 0.0000e+00
    100.402     6.9914    34.7034    27.1864 1.7094e-01     0.0735      0.656    1479.91   70.75985    6.84156 0.0000e+00
    100.417     6.9913    34.7037    27.1866 1.5873e-01     0.0759      0.648    1479.91   70.75903    6.84148 0.0000e+00
    100.405     6.9915    34.7035    27.1864 1.5873e-01     0.0747      0.645    1479.91   70.76631    6.84217 0.0000e+00
    100.415     6.9915    34.7036    27.1865 1.7094e-01     0.0747      0.645    1479.91   70.76640    6.84217 0.0000e+00
    100.417     6.9915    34.7039    27.1867 1.7094e-01     0.0796      0.645    1479.91   70.77477    6.84297 0.0000e+00
    100.405     6.9917    34.7033    27.1862 1.7094e-01     0.0832      0.645    1479.91   70.77561    6.84303 0.0000e+00
    100.417     6.9913    34.7035    27.1864 1.5873e-01     0.0820      0.648    1479.91   70.71438    6.83717 0.0000e+00
    100.415     6.9915    34.7035    27.1864 1.5873e-01     0.0808      0.645    1479.91   70.70857    6.83658 0.0000e+00
    100.417     6.9915    34.7035    27.1864 1.5873e-01     0.0808      0.641    1479.91   70.70344    6.83609 0.0000e+00
    100.428     6.9915    34.7039    27.1867 1.5873e-01     0.0832      0.641    1479.91   70.69905    6.83565 0.0000e+00
    100.415     6.9917    34.7043    27.1870 1.5873e-01     0.0857      0.641    1479.91   70.70309    6.83598 0.0000e+00
    100.428     6.9916    34.7036    27.1864 1.5873e-01     0.0857      0.645    1479.91   70.70032    6.83576 0.0000e+00
    100.428     6.9915    34.7039    27.1867 1.5873e-01     0.0857      0.652    1479.91   70.69809    6.83555 0.0000e+00
    100.417     6.9916    34.7036    27.1864 1.5873e-01     0.0845      0.656    1479.91   70.69636    6.83538 0.0000e+00
    100.427     6.9918    34.7031    27.1861 1.5873e-01     0.0845      0.667    1479.91   70.69548    6.83529 0.0000e+00
    100.428     6.9914    34.7040    27.1868 1.5873e-01     0.0869      0.678    1479.91   70.69521    6.83529 0.0000e+00
    100.428     6.9913    34.7036    27.1865 1.5873e-01     0.0869      0.685    1479.91   70.69554    6.83534 0.0000e+00
    100.440     6.9916    34.7032    27.1862 1.5873e-01     0.0832      0.689    1479.91   70.69658    6.83541 0.0000e+00
    100.428     6.9915    34.7039    27.1867 1.5873e-01     0.0857      0.689    1479.91   70.69006    6.83478 0.0000e+00
    100.441     6.9916    34.7033    27.1862 1.5873e-01     0.0869      0.689    1479.91   70.69210    6.83498 0.0000e+00
    100.428     6.9916    34.7036    27.1864 1.5873e-01     0.0881      0.685    1479.91   70.69456    6.83521 0.0000e+00
    100.440     6.9915    34.7036    27.1865 1.5873e-01     0.0857      0.678    1479.91   70.69789    6.83554 0.0000e+00
    100.428     6.9915    34.7037    27.1865 1.5873e-01     0.0857      0.670    1479.91   70.70164    6.83591 0.0000e+00
    100.441     6.9913    34.7039    27.1867 1.5873e-01     0.0832      0.667    1479.91   70.69824    6.83559 0.0000e+00
    100.440     6.9916    34.7038    27.1866 1.5873e-01     0.0845      0.663    1479.91   70.69498    6.83523 0.0000e+00
    100.441     6.9914    34.7038    27.1867 1.5873e-01     0.0845      0.656    1479.91   70.70017    6.83577 0.0000e+00
    100.441     6.9915    34.7039    27.1867 1.5873e-01     0.0845      0.652    1479.91   70.70594    6.83631 0.0000e+00
    100.428     6.9916    34.7034    27.1863 1.5873e-01     0.0845      0.652    1479.91   70.71224    6.83692 0.0000e+00
    100.451     6.9913    34.7037    27.1866 1.5873e-01     0.0832      0.656    1479.91   70.65690    6.83160 0.0000e+00
    100.441     6.9916    34.7035    27.1864 1.5873e-01     0.0832      0.652    1479.91   70.64906    6.83081 0.0000e+00
    100.441     6.9918    34.7037    27.1865 1.5873e-01     0.0832      0.645    1479.91   70.64198    6.83009 0.0000e+00
    100.440     6.9916    34.7036    27.1865 1.8315e-01     0.0820      0.641    1479.91   70.63556    6.82950 0.0000e+00
    100.441     6.9919    34.7032    27.1861 1.8315e-01     0.0808      0.634    1479.91   70.62975    6.82891 0.0000e+00
    100.441     6.9916    34.7036    27.1864 1.7094e-01     0.0808      0.630    1479.91   70.63268    6.82922 0.0000e+00
    100.441     6.9918    34.7036    27.1865 1.7094e-01     0.0820      0.630    1479.91   70.69114    6.83485 0.0000e+00
    100.440     6.9916    34.7040    27.1868 1.5873e-01     0.0832      0.626    1479.91   70.63234    6.82917 0.0000e+00
    100.453     6.9916    34.7040    27.1868 1.7094e-01     0.0857      0.634    1479.91   70.62925    6.82888 0.0000e+00
    100.441     6.9916    34.7036    27.1864 1.5873e-01     0.0832      0.641    1479.91   70.62657    6.82863 0.0000e+00
    100.451     6.9919    34.7034    27.1863 1.7094e-01     0.0845      0.645    1479.91   70.62471    6.82841 0.0000e+00
    100.441     6.9916    34.7039    27.1867 1.5873e-01     0.0832      0.641    1479.91   70.62336    6.82830 0.0000e+00
    100.441     6.9916    34.7038    27.1866 1.4652e-01     0.0820      0.637    1479.91   70.62272    6.82824 0.0000e+00
    100.453     6.9917    34.7039    27.1867 1.5873e-01     0.0820      0.637    1479.91   70.62282    6.82823 0.0000e+00
    100.451     6.9916    34.7040    27.1868 1.5873e-01     0.0808      0.634    1479.91   70.61542    6.82753 0.0000e+00
    100.441     6.9919    34.7035    27.1864 1.5873e-01     0.0796      0.630    1479.91   70.61627    6.82759 0.0000e+00
    100.453     6.9918    34.7039    27.1867 1.5873e-01     0.0808      0.630    1479.91   70.61800    6.82776 0.0000e+00
    100.451     6.9916    34.7040    27.1868 1.5873e-01     0.0820      0.626    1479.91   70.62025    6.82800 0.0000e+00
    100.453     6.9919    34.7038    27.1866 1.5873e-01     0.0832      0.626    1479.91   70.62313    6.82824 0.0000e+00
    100.441     6.9921    34.7037    27.1865 1.5873e-01     0.0832      0.626    1479.91   70.62655    6.82855 0.0000e+00
    100.453     6.9915    34.7044    27.1871 1.5873e-01     0.0832      0.626    1479.91   70.56823    6.82297 0.0000e+00
    100.464     6.9919    34.7039    27.1866 1.7094e-01     0.0820      0.630    1479.91   70.62838    6.82874 0.0000e+00
    100.453     6.9918    34.7040    27.1868 1.7094e-01     0.0796      0.634    1479.91   70.63408    6.82931 0.0000e+00
    100.453     6.9920    34.7042    27.1869 1.7094e-01     0.0784      0.634    1479.91   70.57783    6.82383 0.0000e+00
    100.464     6.9919    34.7040    27.1867 1.7094e-01     0.0784      0.637    1479.91   70.64028    6.82989 0.0000e+00
    100.453     6.9921    34.7034    27.1863 1.7094e-01     0.0808      0.645    1479.91   70.58554    6.82460 0.0000e+00
    100.453     6.9919    34.7035    27.1864 1.7094e-01     0.0796      0.648    1479.91   70.58684    6.82474 0.0000e+00
    100.466     6.9921    34.7040    27.1867 1.7094e-01     0.0771      0.652    1479.91   70.64382    6.83021 0.0000e+00
    100.464     6.9919    34.7040    27.1868 1.5873e-01     0.0747      0.656    1479.91   70.58342    6.82440 0.0000e+00
    100.466     6.9921    34.7040    27.1867 1.7094e-01     0.0784      0.667    1479.91   70.57860    6.82390 0.0000e+00
    100.466     6.9921    34.7039    27.1866 1.7094e-01     0.0784      0.678    1479.91   70.57442    6.82350 0.0000e+00
    100.466     6.9919    34.7039    27.1866 1.7094e-01     0.0796      0.681    1479.91   70.63356    6.82924 0.0000e+00
    100.476     6.9919    34.7041    27.1868 1.5873e-01     0.0784      0.681    1479.91   70.63815    6.82967 0.0000e+00
    100.466     6.9919    34.7041    27.1868 1.7094e-01     0.0796      0.670    1479.91   70.64289    6.83014 0.0000e+00
    100.466     6.9918    34.7037    27.1865 1.5873e-01     0.0796      0.663    1479.91   70.64804    6.83067 0.0000e+00
    100.476     6.9918    34.7042    27.1869 1.5873e-01     0.0796      0.656    1479.91   70.65360    6.83119 0.0000e+00
    100.466     6.9915    34.7042    27.1870 1.5873e-01     0.0796      0.652    1479.91   70.65932    6.83179 0.0000e+00
    100.477     6.9918    34.7039    27.1867 1.5873e-01     0.0808      0.659    1479.91   70.66551    6.83235 0.0000e+00
    100.477     6.9916    34.7039    27.1867 1.5873e-01     0.0808      0.663    1479.91   70.67196    6.83301 0.0000e+00
    100.476     6.9916    34.7042    27.1869 1.5873e-01     0.0784      0.659    1479.91   70.67869    6.83364 0.0000e+00
    100.477     6.9915    34.7043    27.1870 1.5873e-01     0.0796      0.652    1479.91   70.68579    6.83434 0.0000e+00
    100.477     6.9916    34.7039    27.1867 1.5873e-01     0.0759      0.652    1479.91   70.69318    6.83505 0.0000e+00
    100.476     6.9919    34.7038    27.1866 1.5873e-01     0.0771      0.659    1479.91   70.70085    6.83575 0.0000e+00
    100.477     6.9917    34.7044    27.1871 1.4652e-01     0.0759      0.659    1479.91   70.70892    6.83654 0.0000e+00
    100.477     6.9919    34.7034    27.1863 1.5873e-01     0.0759      0.659    1479.91   70.71726    6.83735 0.0000e+00
    100.477     6.9918    34.7039    27.1867 1.5873e-01     0.0771      0.656    1479.91   70.72596    6.83820 0.0000e+00
    100.476     6.9919    34.7038    27.1866 1.5873e-01     0.0784      0.656    1479.91   70.73493    6.83904 0.0000e+00
    100.490     6.9919    34.7038    27.1866 1.7094e-01     0.0796      0.656    1479.91   70.74439    6.83996 0.0000e+00
    100.466     6.9917    34.7039    27.1866 1.7094e-01     0.0796      0.659    1479.91   70.75383    6.84090 0.0000e+00
    100.487     6.9915    34.7037    27.1866 1.7094e-01     0.0796      0.659    1479.91   70.75598    6.84116 0.0000e+00
    100.477     6.9912    34.7034    27.1864 1.7094e-01     0.0808      0.663    1479.91   70.75785    6.84140 0.0000e+00
    100.490     6.9912    34.7035    27.1864 1.7094e-01     0.0820      0.674    1479.91   70.75990    6.84160 0.0000e+00
    100.477     6.9908    34.7033    27.1863 1.7094e-01     0.0820      0.703    1479.91   70.76175    6.84184 0.0000e+00
    100.476     6.9908    34.7033    27.1863 1.5873e-01     0.0796      0.707    1479.91   70.76367    6.84203 0.0000e+00
    100.477     6.9907    34.7039    27.1868 1.7094e-01     0.0808      0.692    1479.91   70.76562    6.84221 0.0000e+00
    100.490     6.9910    34.7039    27.1868 1.7094e-01     0.0796      0.678    1479.91   70.77568    6.84313 0.0000e+00
    100.466     6.9910    34.7035    27.1865 1.5873e-01     0.0771      0.667    1479.91   70.84036    6.84940 0.0000e+00
    100.487     6.9912    34.7043    27.1871 1.5873e-01     0.0771      0.670    1479.91   70.78753    6.84423 0.0000e+00
    100.477     6.9914    34.7040    27.1868 1.5873e-01     0.0771      0.678    1479.91   70.85200    6.85044 0.0000e+00
    100.466     6.9915    34.7036    27.1865 1.7094e-01     0.0784      0.681    1479.91   70.79856    6.84528 0.0000e+00
    100.487     6.9913    34.7040    27.1868 1.7094e-01     0.0796      0.678    1479.91   70.80038    6.84546 0.0000e+00
    100.477     6.9916    34.7039    27.1867 1.7094e-01     0.0796      0.681    1479.91   70.86452    6.85162 0.0000e+00
    100.466     6.9916    34.7038    27.1866 1.7094e-01     0.0820      0.692    1479.91   70.87342    6.85248 0.0000e+00
    100.477     6.9917    34.7037    27.1865 1.7094e-01     0.0832      0.689    1479.91   70.88220    6.85332 0.0000e+00
    100.476     6.9918    34.7037    27.1865 1.7094e-01     0.0820      0.678    1479.91   70.89054    6.85412 0.0000e+00
    100.466     6.9918    34.7039    27.1867 1.5873e-01     0.0796      0.667    1479.91   70.83583    6.84882 0.0000e+00
    100.477     6.9916    34.7042    27.1869 1.5873e-01     0.0784      0.659    1479.91   70.89893    6.85493 0.0000e+00
    100.464     6.9918    34.7038    27.1866 1.5873e-01     0.0784      0.656    1479.91   70.90651    6.85566 0.0000e+00
    100.466     6.9917    34.7043    27.1870 1.5873e-01     0.0796      0.656    1479.91   70.85127    6.85031 0.0000e+00
    100.466     6.9921    34.7041    27.1868 1.5873e-01     0.0808      0.659    1479.91   70.84287    6.84945 0.0000e+00
    100.466     6.9921    34.7047    27.1873 1.5873e-01     0.0808      0.663    1479.92   70.84223    6.84936 0.0000e+00
    100.464     6.9919    34.7047    27.1873 1.5873e-01     0.0796      0.663    1479.91   70.84159    6.84932 0.0000e+00
    100.453     6.9919    34.7038    27.1866 1.5873e-01     0.0796      0.670    1479.91   70.89547    6.85457 0.0000e+00
    100.466     6.9919    34.7034    27.1862 1.5873e-01     0.0796      0.747    1479.91   70.90202    6.85523 0.0000e+00
    100.440     6.9913    34.7033    27.1863 1.5873e-01     0.0796      0.908    1479.91   70.83725    6.84906 0.0000e+00
    100.466     6.9910    34.7035    27.1865 1.5873e-01     0.0808      0.923    1479.91   70.82756    6.84817 0.0000e+00
    100.453     6.9910    34.7032    27.1862 1.5873e-01     0.0820      0.846    1479.91   70.82520    6.84795 0.0000e+00
    100.453     6.9910    34.7037    27.1867 1.5873e-01     0.0832      0.773    1479.91   70.81491    6.84693 0.0000e+00
    100.451     6.9909    34.7034    27.1864 1.5873e-01     0.0845      0.729    1479.91   70.80429    6.84593 0.0000e+00
    100.441     6.9910    34.7036    27.1866 1.5873e-01     0.0857      0.703    1479.91   70.79327    6.84485 0.0000e+00
    100.441     6.9908    34.7043    27.1871 1.7094e-01     0.0869      0.685    1479.91   70.79007    6.84453 0.0000e+00
    100.453     6.9912    34.7035    27.1864 1.8315e-01     0.0881      0.674    1479.91   70.78693    6.84421 0.0000e+00
    100.440     6.9908    34.7038    27.1868 1.7094e-01     0.0869      0.667    1479.91   70.78363    6.84393 0.0000e+00
    100.441     6.9909    34.7037    27.1866 1.7094e-01     0.0845      0.659    1479.91   70.71776    6.83755 0.0000e+00
    100.428     6.9910    34.7038    27.1867 1.5873e-01     0.0820      0.656    1479.91   70.70703    6.83650 0.0000e+00
    100.440     6.9910    34.7035    27.1865 1.5873e-01     0.0808      0.652    1479.91   70.69685    6.83553 0.0000e+00
    100.428     6.9910    34.7031    27.1861 1.5873e-01     0.0808      0.648    1479.91   70.68678    6.83457 0.0000e+00
    100.428     6.9910    34.7034    27.1864 1.5873e-01     0.0796      0.648    1479.91   70.67714    6.83363 0.0000e+00
    100.417     6.9909    34.7035    27.1865 1.5873e-01     0.0808      0.648    1479.91   70.66772    6.83272 0.0000e+00
    100.379     6.9908    34.7040    27.1869 1.5873e-01     0.0784      0.645    1479.91   70.65838    6.83181 0.0000e+00
    100.381     6.9908    34.7037    27.1867 1.8315e-01     0.0796      0.652    1479.91   70.64972    6.83099 0.0000e+00
    100.381     6.9910    34.7030    27.1861 1.8315e-01     0.0820      0.667    1479.91   70.64135    6.83019 0.0000e+00
    100.379     6.9908    34.7036    27.1866 1.8315e-01     0.0808      0.678    1479.91   70.63331    6.82941 0.0000e+00
    100.392     6.9909    34.7033    27.1863 1.7094e-01     0.0820      0.707    1479.91   70.62571    6.82867 0.0000e+00
    100.367     6.9912    34.7034    27.1864 1.7094e-01     0.0832      0.773    1479.91   70.55541    6.82182 0.0000e+00
    100.367     6.9910    34.7039    27.1868 1.8315e-01     0.0845      0.795    1479.91   70.54097    6.82044 0.0000e+00
    100.341     6.9910    34.7036    27.1866 1.8315e-01     0.0857      0.769    1479.91   70.52691    6.81909 0.0000e+00
    100.331     6.9912    34.7033    27.1863 1.7094e-01     0.0881      0.751    1479.91   70.51362    6.81779 0.0000e+00
    100.331     6.9912    34.7033    27.1863 1.5873e-01     0.0869      0.751    1479.91   70.50109    6.81658 0.0000e+00
    100.305     6.9911    34.7035    27.1865 1.7094e-01     0.0869      0.740    1479.91   70.42631    6.80935 0.0000e+00
    100.320     6.9908    34.7034    27.1864 1.5873e-01     0.0857      0.729    1479.91   70.47048    6.81367 0.0000e+00
    100.307     6.9910    34.7034    27.1864 1.5873e-01     0.0857      0.718    1479.91   70.39740    6.80658 0.0000e+00
    100.294     6.9910    34.7036    27.1866 1.5873e-01     0.0869      0.703    1479.91   70.38025    6.80491 0.0000e+00
    100.295     6.9910    34.7036    27.1865 1.5873e-01     0.0832      0.689    1479.91   70.36419    6.80336 0.0000e+00
    100.282     6.9908    34.7038    27.1867 1.5873e-01     0.0857      0.681    1479.91   70.34898    6.80191 0.0000e+00
    100.282     6.9907    34.7037    27.1866 1.5873e-01     0.0881      0.681    1479.91   70.34288    6.80135 0.0000e+00
    100.281     6.9910    34.7035    27.1865 1.5873e-01     0.0881      0.678    1479.91   70.32999    6.80006 0.0000e+00
    100.271     6.9905    34.7038    27.1867 1.5873e-01     0.0893      0.670    1479.91   70.32608    6.79974 0.0000e+00
    100.258     6.9905    34.7035    27.1865 1.5873e-01     0.0893      0.667    1479.90   70.31536    6.79872 0.0000e+00
    100.256     6.9906    34.7033    27.1863 1.5873e-01     0.0893      0.696    1479.90   70.24303    6.79172 0.0000e+00
    100.258     6.9907    34.7034    27.1864 1.5873e-01     0.0893      0.780    1479.91   70.23501    6.79093 0.0000e+00
    100.246     6.9907    34.7036    27.1866 1.4652e-01     0.0906      0.853    1479.91   70.29113    6.79634 0.0000e+00
    100.232     6.9907    34.7038    27.1868 1.5873e-01     0.0906      0.901    1479.91   70.23092    6.79051 0.0000e+00
    100.246     6.9907    34.7033    27.1864 1.5873e-01     0.0881      0.908    1479.90   70.22752    6.79021 0.0000e+00
    100.235     6.9909    34.7033    27.1863 1.5873e-01     0.0893      0.894    1479.91   70.21743    6.78919 0.0000e+00
