      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
     -0.202    21.3151    24.6758    16.5735 2.3199e-01     0.1370      0.282    1513.66   60.54969    4.64493 0.0000e+00
     -0.248    21.3156    24.6757    16.5733 2.3199e-01     0.1345      0.286    1513.66   60.60905    4.64944 0.0000e+00
     -0.225    21.3158    24.6753    16.5729 2.3199e-01     0.1333      0.289    1513.66   60.61067    4.64956 0.0000e+00
     -0.238    21.3157    24.6758    16.5733 2.3199e-01     0.1309      0.286    1513.66   60.55780    4.64550 0.0000e+00
     -0.236    21.3159    24.6760    16.5734 2.3199e-01     0.1296      0.286    1513.66   60.55574    4.64532 0.0000e+00
     -0.236    21.3156    24.6763    16.5737 2.3199e-01     0.1309      0.282    1513.66   60.61602    4.64996 0.0000e+00
     -0.238    21.3156    24.6763    16.5737 2.3199e-01     0.1296      0.282    1513.66   60.62210    4.65043 0.0000e+00
     -0.236    21.3154    24.6764    16.5738 2.3199e-01     0.1296      0.282    1513.66   60.62435    4.65061 0.0000e+00
     -0.236    21.3152    24.6766    16.5740 2.3199e-01     0.1309      0.282    1513.66   60.62658    4.65079 0.0000e+00
     -0.227    21.3149    24.6768    16.5742 2.3199e-01     0.1321      0.286    1513.66   60.62887    4.65100 0.0000e+00
     -0.248    21.3145    24.6767    16.5742 2.3199e-01     0.1309      0.289    1513.66   60.68916    4.65565 0.0000e+00
     -0.236    21.3140    24.6773    16.5748 2.3199e-01     0.1333      0.286    1513.65   60.69514    4.65614 0.0000e+00
     -0.238    21.3137    24.6771    16.5748 2.1978e-01     0.1333      0.286    1513.65   60.64265    4.65215 0.0000e+00
     -0.236    21.3133    24.6771    16.5749 2.1978e-01     0.1333      0.293    1513.65   60.70279    4.65679 0.0000e+00
     -0.236    21.3126    24.6775    16.5754 2.1978e-01     0.1321      0.289    1513.65   60.70835    4.65726 0.0000e+00
     -0.238    21.3121    24.6778    16.5757 2.1978e-01     0.1321      0.293    1513.65   60.71375    4.65771 0.0000e+00
     -0.236    21.3116    24.6781    16.5761 2.3199e-01     0.1333      0.289    1513.65   60.72303    4.65846 0.0000e+00
     -0.236    21.3113    24.6779    16.5760 2.1978e-01     0.1345      0.289    1513.65   60.78652    4.66337 0.0000e+00
     -0.238    21.3105    24.6778    16.5762 2.1978e-01     0.1357      0.289    1513.65   60.79929    4.66441 0.0000e+00
     -0.236    21.3101    24.6781    16.5765 2.1978e-01     0.1357      0.289    1513.64   60.80793    4.66511 0.0000e+00
     -0.236    21.3098    24.6780    16.5765 2.3199e-01     0.1370      0.286    1513.64   60.81625    4.66577 0.0000e+00
     -0.227    21.3093    24.6778    16.5764 2.3199e-01     0.1357      0.282    1513.64   60.88253    4.67091 0.0000e+00
     -0.236    21.3088    24.6774    16.5763 2.3199e-01     0.1357      0.278    1513.64   60.89382    4.67182 0.0000e+00
     -0.248    21.3086    24.6775    16.5764 2.1978e-01     0.1357      0.278    1513.64   60.90462    4.67267 0.0000e+00
     -0.262    21.3081    24.6775    16.5765 2.1978e-01     0.1333      0.282    1513.64   60.91491    4.67350 0.0000e+00
     -0.212    21.3076    24.6775    16.5767 2.1978e-01     0.1321      0.286    1513.64   60.98342    4.67880 0.0000e+00
     -0.236    21.3073    24.6774    16.5767 2.1978e-01     0.1321      0.282    1513.64   60.99637    4.67982 0.0000e+00
     -0.236    21.3069    24.6774    16.5768 2.1978e-01     0.1321      0.286    1513.64   61.00885    4.68082 0.0000e+00
     -0.227    21.3067    24.6775    16.5769 2.3199e-01     0.1333      0.286    1513.63   61.02078    4.68174 0.0000e+00
     -0.261    21.3064    24.6773    16.5768 2.1978e-01     0.1333      0.278    1513.63   61.03173    4.68261 0.0000e+00
     -0.225    21.3058    24.6780    16.5775 2.1978e-01     0.1345      0.275    1513.63   61.04255    4.68347 0.0000e+00
     -0.251    21.3057    24.6777    16.5773 2.1978e-01     0.1345      0.275    1513.63   61.11052    4.68871 0.0000e+00
     -0.225    21.3053    24.6781    16.5777 2.3199e-01     0.1345      0.275    1513.63   61.11967    4.68943 0.0000e+00
     -0.236    21.3052    24.6783    16.5779 2.3199e-01     0.1333      0.275    1513.63   61.13161    4.69035 0.0000e+00
     -0.238    21.3044    24.6788    16.5784 2.3199e-01     0.1357      0.278    1513.63   61.14278    4.69126 0.0000e+00
     -0.236    21.3046    24.6787    16.5783 2.3199e-01     0.1357      0.275    1513.63   61.21145    4.69652 0.0000e+00
     -0.236    21.3045    24.6787    16.5784 2.3199e-01     0.1345      0.275    1513.63   61.22075    4.69724 0.0000e+00
     -0.238    21.3041    24.6788    16.5786 2.3199e-01     0.1357      0.275    1513.63   61.23290    4.69821 0.0000e+00
     -0.248    21.3040    24.6789    16.5787 2.1978e-01     0.1370      0.271    1513.63   61.24004    4.69876 0.0000e+00
     -0.225    21.3039    24.6791    16.5788 2.1978e-01     0.1382      0.264    1513.63   61.30453    4.70371 0.0000e+00
     -0.238    21.3035    24.6793    16.5791 2.1978e-01     0.1394      0.271    1513.63   61.31307    4.70439 0.0000e+00
     -0.236    21.3037    24.6790    16.5788 2.1978e-01     0.1345      0.289    1513.63   61.32047    4.70496 0.0000e+00
     -0.248    21.3035    24.6790    16.5789 2.1978e-01     0.1309      0.300    1513.63   61.32647    4.70543 0.0000e+00
     -0.238    21.3035    24.6789    16.5788 2.1978e-01     0.1296      0.308    1513.63   61.33135    4.70581 0.0000e+00
     -0.225    21.3032    24.6790    16.5789 2.1978e-01     0.1272      0.308    1513.63   61.33496    4.70611 0.0000e+00
     -0.248    21.3034    24.6787    16.5787 2.1978e-01     0.1260      0.300    1513.63   61.33704    4.70626 0.0000e+00
     -0.238    21.3031    24.6789    16.5789 2.1978e-01     0.1272      0.289    1513.63   61.33807    4.70636 0.0000e+00
     -0.225    21.3030    24.6785    16.5786 2.3199e-01     0.1248      0.286    1513.63   61.33784    4.70636 0.0000e+00
     -0.236    21.3028    24.6788    16.5789 2.1978e-01     0.1260      0.275    1513.63   61.39436    4.71071 0.0000e+00
     -0.251    21.3030    24.6787    16.5787 2.3199e-01     0.1296      0.165    1513.63   61.39506    4.71074 0.0000e+00
     -0.236    21.3026    24.6786    16.5788 2.3199e-01     0.1309      0.000    1513.62   61.39852    4.71105 0.0000e+00
     -0.236    21.3025    24.6786    16.5788 2.1978e-01     0.1296      0.000    1513.62   61.40060    4.71122 0.0000e+00
     -0.236    21.3029    24.6782    16.5784 2.3199e-01     0.1321      0.022    1513.62   61.39741    4.71095 0.0000e+00
     -0.227    21.3026    24.6783    16.5786 2.3199e-01     0.1333      0.121    1513.62   61.39281    4.71062 0.0000e+00
     -0.236    21.3025    24.6785    16.5788 2.3199e-01     0.1309      0.198    1513.62   61.39065    4.71045 0.0000e+00
     -0.248    21.3023    24.6786    16.5789 2.3199e-01     0.1321      0.238    1513.62   61.38718    4.71021 0.0000e+00
     -0.227    21.3023    24.6784    16.5787 2.1978e-01     0.1309      0.256    1513.62   61.44091    4.71433 0.0000e+00
     -0.248    21.3023    24.6786    16.5789 2.1978e-01     0.1309      0.271    1513.62   61.38028    4.70967 0.0000e+00
     -0.225    21.3023    24.6786    16.5789 2.0757e-01     0.1321      0.278    1513.62   61.37307    4.70913 0.0000e+00
     -0.238    21.3022    24.6786    16.5789 2.0757e-01     0.1321      0.286    1513.62   61.36831    4.70877 0.0000e+00
     -0.236    21.3023    24.6787    16.5789 1.9536e-01     0.1321      0.289    1513.62   61.36255    4.70832 0.0000e+00
     -0.236    21.3022    24.6786    16.5789 1.9536e-01     0.1333      0.289    1513.62   61.35164    4.70749 0.0000e+00
     -0.238    21.3022    24.6785    16.5789 1.9536e-01     0.1345      0.286    1513.62   61.34344    4.70686 0.0000e+00
     -0.236    21.3023    24.6785    16.5788 2.0757e-01     0.1333      0.282    1513.62   61.33416    4.70614 0.0000e+00
     -0.236    21.3022    24.6786    16.5789 2.1978e-01     0.1345      0.278    1513.62   61.32372    4.70535 0.0000e+00
     -0.227    21.3024    24.6786    16.5788 2.4420e-01     0.1357      0.260    1513.62   61.31226    4.70445 0.0000e+00
     -0.236    21.3023    24.6787    16.5790 2.5641e-01     0.1345      0.000    1513.62   61.30352    4.70378 0.0000e+00
     -0.236    21.3026    24.6790    16.5791 2.6862e-01     0.1345      0.000    1513.62   61.29390    4.70301 0.0000e+00
     -0.251    21.3027    24.6789    16.5790 2.5641e-01     0.1333      0.000    1513.62   61.28321    4.70219 0.0000e+00
     -0.225    21.3027    24.6788    16.5789 2.4420e-01     0.1345      0.000    1513.63   61.27185    4.70132 0.0000e+00
     -0.236    21.3028    24.6787    16.5789 2.3199e-01     0.1370      0.000    1513.63   61.26327    4.70065 0.0000e+00
     -0.238    21.3029    24.6788    16.5789 2.3199e-01     0.1357      0.000    1513.63   61.25396    4.69993 0.0000e+00
     -0.225    21.3030    24.6788    16.5789 2.3199e-01     0.1370      0.000    1513.63   61.24395    4.69915 0.0000e+00
     -0.236    21.3030    24.6787    16.5787 2.3199e-01     0.1370      0.000    1513.63   61.23296    4.69831 0.0000e+00
     -0.251    21.3032    24.6787    16.5787 2.3199e-01     0.1370      0.000    1513.63   61.22516    4.69769 0.0000e+00
     -0.225    21.3031    24.6789    16.5789 2.3199e-01     0.1357      0.000    1513.63   61.21701    4.69707 0.0000e+00
     -0.236    21.3032    24.6787    16.5788 2.4420e-01     0.1370      0.000    1513.63   61.20795    4.69637 0.0000e+00
     -0.236    21.3035    24.6787    16.5787 2.3199e-01     0.1357      0.000    1513.63   61.19834    4.69561 0.0000e+00
     -0.227    21.3037    24.6790    16.5788 2.3199e-01     0.1345      0.092    1513.63   61.18816    4.69480 0.0000e+00
     -0.236    21.3035    24.6793    16.5791 2.3199e-01     0.1345      0.183    1513.63   61.11894    4.68950 0.0000e+00
     -0.236    21.3035    24.6795    16.5792 2.1978e-01     0.1321      0.220    1513.63   61.10771    4.68864 0.0000e+00
     -0.227    21.3039    24.6791    16.5788 2.1978e-01     0.1321      0.245    1513.63   61.09626    4.68773 0.0000e+00
     -0.248    21.3037    24.6793    16.5791 2.0757e-01     0.1333      0.271    1513.63   61.08421    4.68682 0.0000e+00
     -0.225    21.3039    24.6795    16.5791 2.1978e-01     0.1309      0.286    1513.63   61.07220    4.68587 0.0000e+00
     -0.238    21.3040    24.6799    16.5794 2.1978e-01     0.1309      0.286    1513.63   61.06361    4.68520 0.0000e+00
     -0.236    21.3041    24.6800    16.5794 2.1978e-01     0.1296      0.286    1513.63   61.05496    4.68452 0.0000e+00
     -0.225    21.3044    24.6799    16.5793 2.1978e-01     0.1309      0.282    1513.63   61.10447    4.68829 0.0000e+00
     -0.238    21.3042    24.6803    16.5797 2.1978e-01     0.1296      0.278    1513.63   61.04084    4.68342 0.0000e+00
     -0.236    21.3046    24.6805    16.5797 2.1978e-01     0.1321      0.278    1513.63   61.03559    4.68298 0.0000e+00
     -0.236    21.3044    24.6809    16.5801 2.1978e-01     0.1309      0.282    1513.63   61.03028    4.68258 0.0000e+00
     -0.227    21.3044    24.6811    16.5802 2.1978e-01     0.1321      0.293    1513.63   61.02506    4.68217 0.0000e+00
     -0.236    21.3046    24.6813    16.5803 2.1978e-01     0.1321      0.293    1513.63   61.01970    4.68174 0.0000e+00
     -0.225    21.3047    24.6814    16.5804 2.1978e-01     0.1333      0.289    1513.63   61.01450    4.68133 0.0000e+00
     -0.238    21.3046    24.6820    16.5808 2.1978e-01     0.1321      0.289    1513.63   61.00910    4.68090 0.0000e+00
     -0.236    21.3047    24.6819    16.5807 2.1978e-01     0.1345      0.289    1513.63   61.00383    4.68050 0.0000e+00
     -0.236    21.3048    24.6821    16.5809 2.1978e-01     0.1345      0.286    1513.63   60.94031    4.67561 0.0000e+00
     -0.238    21.3048    24.6825    16.5812 2.1978e-01     0.1357      0.293    1513.64   60.93132    4.67490 0.0000e+00
     -0.225    21.3049    24.6828    16.5814 2.1978e-01     0.1357      0.293    1513.64   60.98484    4.67899 0.0000e+00
     -0.236    21.3053    24.6832    16.5816 2.3199e-01     0.1345      0.289    1513.64   60.98397    4.67888 0.0000e+00
     -0.227    21.3052    24.6835    16.5818 2.1978e-01     0.1321      0.293    1513.64   60.98340    4.67884 0.0000e+00
     -0.236    21.3053    24.6837    16.5820 2.1978e-01     0.1309      0.293    1513.64   60.92463    4.67431 0.0000e+00
     -0.236    21.3055    24.6837    16.5819 2.1978e-01     0.1345      0.293    1513.64   60.92063    4.67399 0.0000e+00
     -0.236    21.3058    24.6837    16.5818 2.1978e-01     0.1345      0.293    1513.64   60.91696    4.67368 0.0000e+00
     -0.238    21.3060    24.6843    16.5822 2.1978e-01     0.1357      0.293    1513.64   60.91359    4.67339 0.0000e+00
     -0.236    21.3061    24.6846    16.5824 2.1978e-01     0.1370      0.293    1513.64   60.91056    4.67315 0.0000e+00
     -0.225    21.3062    24.6852    16.5829 2.1978e-01     0.1370      0.289    1513.64   60.97016    4.67769 0.0000e+00
     -0.238    21.3064    24.6850    16.5827 2.3199e-01     0.1345      0.293    1513.64   60.97152    4.67778 0.0000e+00
     -0.236    21.3063    24.6856    16.5831 2.3199e-01     0.1345      0.293    1513.64   60.91491    4.67343 0.0000e+00
     -0.237    21.3066    24.6856    16.5831 2.3199e-01     0.1321      0.293    1513.64   60.97122    4.67773 0.0000e+00
     -0.238    21.3065    24.6856    16.5831 2.3199e-01     0.1309      0.289    1513.64   60.97329    4.67789 0.0000e+00
     -0.237    21.3067    24.6863    16.5835 2.3199e-01     0.1296      0.289    1513.64   60.97556    4.67803 0.0000e+00
     -0.225    21.3064    24.6865    16.5838 2.3199e-01     0.1321      0.286    1513.64   60.97803    4.67824 0.0000e+00
     -0.238    21.3063    24.6868    16.5841 2.3199e-01     0.1345      0.289    1513.64   60.98049    4.67843 0.0000e+00
     -0.237    21.3061    24.6871    16.5843 2.3199e-01     0.1370      0.286    1513.64   60.98321    4.67865 0.0000e+00
     -0.248    21.3060    24.6873    16.5845 2.3199e-01     0.1382      0.286    1513.64   60.98601    4.67887 0.0000e+00
     -0.227    21.3057    24.6877    16.5849 2.3199e-01     0.1370      0.282    1513.64   60.98919    4.67912 0.0000e+00
     -0.237    21.3053    24.6880    16.5852 2.3199e-01     0.1345      0.278    1513.64   61.05052    4.68386 0.0000e+00
     -0.237    21.3049    24.6881    16.5854 2.3199e-01     0.1345      0.282    1513.64   61.05755    4.68443 0.0000e+00
     -0.238    21.3047    24.6887    16.5859 2.1978e-01     0.1333      0.286    1513.64   61.00636    4.68050 0.0000e+00
     -0.237    21.3044    24.6886    16.5859 2.3199e-01     0.1333      0.286    1513.64   61.06794    4.68525 0.0000e+00
     -0.237    21.3038    24.6891    16.5864 2.1978e-01     0.1333      0.286    1513.64   61.07512    4.68584 0.0000e+00
     -0.238    21.3037    24.6892    16.5865 2.3199e-01     0.1333      0.275    1513.64   61.08232    4.68640 0.0000e+00
     -0.237    21.3033    24.6895    16.5869 2.3199e-01     0.1345      0.275    1513.64   61.08952    4.68698 0.0000e+00
     -0.237    21.3027    24.6900    16.5874 2.3199e-01     0.1345      0.275    1513.64   61.15492    4.69204 0.0000e+00
     -0.238    21.3023    24.6903    16.5877 2.3199e-01     0.1370      0.275    1513.64   61.16579    4.69289 0.0000e+00
     -0.225    21.3021    24.6902    16.5877 2.3199e-01     0.1370      0.271    1513.64   61.17662    4.69375 0.0000e+00
     -0.237    21.3016    24.6900    16.5877 2.1978e-01     0.1345      0.275    1513.63   61.18709    4.69460 0.0000e+00
     -0.274    21.3016    24.6900    16.5877 2.3199e-01     0.1345      0.278    1513.63   61.25546    4.69985 0.0000e+00
     -0.212    21.3011    24.6902    16.5880 2.3199e-01     0.1345      0.278    1513.63   61.20762    4.69621 0.0000e+00
     -0.237    21.3008    24.6900    16.5879 2.1978e-01     0.1357      0.278    1513.63   61.27141    4.70114 0.0000e+00
     -0.237    21.3005    24.6899    16.5879 2.1978e-01     0.1333      0.271    1513.63   61.28054    4.70186 0.0000e+00
     -0.227    21.3001    24.6901    16.5881 2.3199e-01     0.1333      0.271    1513.63   61.34747    4.70703 0.0000e+00
     -0.248    21.3000    24.6897    16.5879 2.3199e-01     0.1345      0.271    1513.63   61.35918    4.70795 0.0000e+00
     -0.237    21.2997    24.6896    16.5879 2.1978e-01     0.1345      0.267    1513.63   61.37047    4.70884 0.0000e+00
     -0.238    21.2996    24.6896    16.5879 2.1978e-01     0.1345      0.260    1513.63   61.43926    4.71414 0.0000e+00
     -0.237    21.2995    24.6891    16.5876 2.1978e-01     0.1333      0.264    1513.63   61.45692    4.71551 0.0000e+00
     -0.237    21.2992    24.6887    16.5873 2.1978e-01     0.1345      0.267    1513.63   61.52812    4.72101 0.0000e+00
     -0.238    21.2988    24.6889    16.5876 2.1978e-01     0.1370      0.267    1513.63   61.54397    4.72226 0.0000e+00
     -0.237    21.2989    24.6884    16.5872 2.1978e-01     0.1345      0.264    1513.63   61.55890    4.72341 0.0000e+00
     -0.237    21.2989    24.6880    16.5868 2.1978e-01     0.1357      0.264    1513.62   61.57286    4.72449 0.0000e+00
     -0.238    21.2986    24.6880    16.5869 2.1978e-01     0.1345      0.264    1513.62   61.58583    4.72551 0.0000e+00
     -0.237    21.2985    24.6876    16.5867 2.1978e-01     0.1357      0.264    1513.62   61.65609    4.73092 0.0000e+00
     -0.248    21.2984    24.6874    16.5865 2.3199e-01     0.1357      0.264    1513.62   61.72899    4.73652 0.0000e+00
     -0.238    21.2983    24.6874    16.5866 2.3199e-01     0.1333      0.264    1513.62   61.74638    4.73787 0.0000e+00
     -0.225    21.2980    24.6874    16.5866 2.1978e-01     0.1321      0.267    1513.62   61.75850    4.73883 0.0000e+00
     -0.248    21.2981    24.6874    16.5866 2.3199e-01     0.1333      0.264    1513.62   61.76892    4.73962 0.0000e+00
     -0.238    21.2980    24.6877    16.5869 2.3199e-01     0.1357      0.264    1513.62   61.78214    4.74063 0.0000e+00
     -0.237    21.2978    24.6877    16.5870 2.3199e-01     0.1333      0.267    1513.62   61.85224    4.74603 0.0000e+00
     -0.237    21.2977    24.6877    16.5870 2.3199e-01     0.1321      0.264    1513.62   61.86652    4.74713 0.0000e+00
     -0.238    21.2978    24.6873    16.5866 2.3199e-01     0.1333      0.264    1513.62   61.87534    4.74781 0.0000e+00
     -0.237    21.2979    24.6877    16.5869 2.3199e-01     0.1309      0.267    1513.62   61.88257    4.74835 0.0000e+00
     -0.237    21.2978    24.6874    16.5867 2.3199e-01     0.1333      0.267    1513.62   61.94641    4.75326 0.0000e+00
     -0.238    21.2978    24.6877    16.5870 2.4420e-01     0.1357      0.267    1513.62   61.95409    4.75384 0.0000e+00
     -0.237    21.2976    24.6877    16.5870 2.4420e-01     0.1345      0.260    1513.62   61.96003    4.75432 0.0000e+00
     -0.248    21.2978    24.6875    16.5867 2.3199e-01     0.1345      0.253    1513.62   61.96814    4.75493 0.0000e+00
     -0.237    21.2977    24.6873    16.5866 2.3199e-01     0.1357      0.253    1513.62   61.97480    4.75545 0.0000e+00
     -0.227    21.2978    24.6870    16.5864 2.3199e-01     0.1370      0.256    1513.62   61.97584    4.75553 0.0000e+00
     -0.237    21.2978    24.6871    16.5865 2.3199e-01     0.1370      0.260    1513.62   62.03720    4.76023 0.0000e+00
     -0.237    21.2979    24.6872    16.5865 2.1978e-01     0.1370      0.264    1513.62   62.04249    4.76063 0.0000e+00
     -0.238    21.2978    24.6870    16.5864 2.1978e-01     0.1357      0.267    1513.62   62.04601    4.76091 0.0000e+00
     -0.237    21.2977    24.6870    16.5864 2.1978e-01     0.1321      0.271    1513.62   62.04778    4.76106 0.0000e+00
     -0.248    21.2980    24.6861    16.5857 2.1978e-01     0.1321      0.271    1513.62   62.04770    4.76105 0.0000e+00
     -0.227    21.2978    24.6861    16.5857 2.1978e-01     0.1309      0.271    1513.62   62.04609    4.76094 0.0000e+00
     -0.237    21.2977    24.6859    16.5856 2.1978e-01     0.1321      0.271    1513.62   62.04248    4.76068 0.0000e+00
     -0.237    21.2978    24.6859    16.5856 2.1978e-01     0.1333      0.271    1513.62   62.03719    4.76027 0.0000e+00
     -0.238    21.2977    24.6856    16.5854 2.3199e-01     0.1333      0.271    1513.62   62.09235    4.76452 0.0000e+00
     -0.237    21.2976    24.6854    16.5852 2.3199e-01     0.1321      0.278    1513.62   62.09139    4.76446 0.0000e+00
     -0.237    21.2975    24.6854    16.5853 2.3199e-01     0.1333      0.278    1513.62   62.08464    4.76395 0.0000e+00
     -0.238    21.2976    24.6852    16.5851 2.3199e-01     0.1333      0.278    1513.62   62.07998    4.76359 0.0000e+00
     -0.237    21.2973    24.6853    16.5852 2.3199e-01     0.1296      0.275    1513.62   62.07356    4.76312 0.0000e+00
     -0.237    21.2973    24.6849    16.5850 2.3199e-01     0.1309      0.275    1513.62   62.06538    4.76250 0.0000e+00
     -0.227    21.2969    24.6848    16.5850 2.3199e-01     0.1309      0.271    1513.62   62.05548    4.76178 0.0000e+00
     -0.248    21.2969    24.6849    16.5851 2.3199e-01     0.1296      0.267    1513.62   62.04762    4.76117 0.0000e+00
     -0.237    21.2967    24.6852    16.5853 2.1978e-01     0.1284      0.267    1513.62   62.03839    4.76048 0.0000e+00
     -0.238    21.2966    24.6852    16.5854 2.1978e-01     0.1296      0.264    1513.62   62.02745    4.75965 0.0000e+00
     -0.237    21.2962    24.6853    16.5855 2.1978e-01     0.1296      0.264    1513.61   62.01493    4.75872 0.0000e+00
     -0.237    21.2962    24.6852    16.5854 2.1978e-01     0.1284      0.264    1513.61   62.00482    4.75795 0.0000e+00
     -0.238    21.2961    24.6851    16.5854 2.1978e-01     0.1296      0.267    1513.61   61.98923    4.75677 0.0000e+00
     -0.225    21.2960    24.6852    16.5855 2.3199e-01     0.1272      0.271    1513.61   61.97617    4.75576 0.0000e+00
     -0.248    21.2959    24.6854    16.5857 2.3199e-01     0.1296      0.271    1513.61   61.96138    4.75463 0.0000e+00
     -0.237    21.2957    24.6852    16.5856 2.3199e-01     0.1296      0.271    1513.61   61.94943    4.75374 0.0000e+00
     -0.238    21.2959    24.6849    16.5853 1.9536e-01     0.1296      0.271    1513.61   61.93610    4.75271 0.0000e+00
     -0.237    21.2957    24.6850    16.5854 1.5873e-01     0.1309      0.275    1513.61   61.92150    4.75160 0.0000e+00
     -0.237    21.2959    24.6849    16.5853 1.7094e-01     0.1321      0.275    1513.61   61.85141    4.74621 0.0000e+00
     -0.238    21.2957    24.6850    16.5854 1.9536e-01     0.1333      0.275    1513.61   61.89292    4.74941 0.0000e+00
     -0.237    21.2959    24.6849    16.5853 2.0757e-01     0.1333      0.271    1513.61   61.88300    4.74863 0.0000e+00
     -0.237    21.2959    24.6847    16.5851 2.1978e-01     0.1309      0.267    1513.61   61.87208    4.74781 0.0000e+00
     -0.238    21.2959    24.6846    16.5851 2.1978e-01     0.1345      0.267    1513.61   61.80197    4.74242 0.0000e+00
     -0.237    21.2959    24.6844    16.5850 2.1978e-01     0.1321      0.271    1513.61   61.78545    4.74116 0.0000e+00
     -0.237    21.2957    24.6843    16.5849 2.1978e-01     0.1333      0.267    1513.61   61.82633    4.74432 0.0000e+00
     -0.238    21.2961    24.6841    16.5846 2.1978e-01     0.1321      0.271    1513.61   61.75769    4.73903 0.0000e+00
     -0.237    21.2960    24.6842    16.5848 2.1978e-01     0.1333      0.271    1513.61   61.74678    4.73819 0.0000e+00
     -0.237    21.2959    24.6842    16.5848 2.1978e-01     0.1333      0.271    1513.61   61.73538    4.73732 0.0000e+00
     -0.238    21.2961    24.6841    16.5846 2.1978e-01     0.1345      0.271    1513.61   61.72350    4.73640 0.0000e+00
     -0.237    21.2962    24.6838    16.5844 2.1978e-01     0.1357      0.271    1513.61   61.71117    4.73545 0.0000e+00
     -0.237    21.2962    24.6841    16.5846 2.1978e-01     0.1357      0.271    1513.61   61.69833    4.73446 0.0000e+00
     -0.238    21.2961    24.6841    16.5847 2.1978e-01     0.1345      0.271    1513.61   61.68900    4.73375 0.0000e+00
     -0.225    21.2964    24.6837    16.5843 2.3199e-01     0.1345      0.275    1513.61   61.67949    4.73301 0.0000e+00
     -0.237    21.2964    24.6838    16.5843 2.3199e-01     0.1345      0.278    1513.61   61.61123    4.72776 0.0000e+00
     -0.251    21.2967    24.6838    16.5843 2.3199e-01     0.1345      0.275    1513.61   61.59718    4.72666 0.0000e+00
     -0.225    21.2968    24.6837    16.5842 2.1978e-01     0.1309      0.271    1513.61   61.58727    4.72590 0.0000e+00
     -0.237    21.2968    24.6838    16.5843 2.1978e-01     0.1309      0.275    1513.61   61.57707    4.72511 0.0000e+00
     -0.238    21.2969    24.6842    16.5845 2.1978e-01     0.1321      0.282    1513.61   61.56696    4.72432 0.0000e+00
     -0.225    21.2973    24.6839    16.5842 2.1978e-01     0.1321      0.286    1513.62   61.55698    4.72352 0.0000e+00
     -0.237    21.2973    24.6842    16.5844 2.1978e-01     0.1321      0.289    1513.62   61.48855    4.71827 0.0000e+00
     -0.263    21.2975    24.6842    16.5844 2.1978e-01     0.1333      0.289    1513.62   61.47457    4.71718 0.0000e+00
     -0.212    21.2978    24.6844    16.5844 2.1978e-01     0.1333      0.289    1513.62   61.46535    4.71643 0.0000e+00
     -0.237    21.2981    24.6845    16.5844 2.3199e-01     0.1357      0.289    1513.62   61.45588    4.71568 0.0000e+00
     -0.237    21.2983    24.6846    16.5845 2.3199e-01     0.1357      0.289    1513.62   61.44691    4.71497 0.0000e+00
     -0.227    21.2986    24.6849    16.5846 2.3199e-01     0.1382      0.289    1513.62   61.43833    4.71428 0.0000e+00
     -0.237    21.2990    24.6848    16.5844 2.3199e-01     0.1382      0.293    1513.62   61.42994    4.71360 0.0000e+00
     -0.237    21.2989    24.6853    16.5848 2.3199e-01     0.1394      0.289    1513.62   61.36369    4.70852 0.0000e+00
     -0.227    21.2995    24.6852    16.5846 2.3199e-01     0.1370      0.289    1513.62   61.41063    4.71207 0.0000e+00
     -0.237    21.2997    24.6855    16.5847 2.3199e-01     0.1357      0.289    1513.62   61.34513    4.70701 0.0000e+00
     -0.237    21.2998    24.6855    16.5848 2.1978e-01     0.1333      0.289    1513.62   61.33856    4.70650 0.0000e+00
     -0.227    21.3001    24.6860    16.5850 2.3199e-01     0.1333      0.286    1513.63   61.27450    4.70155 0.0000e+00
     -0.237    21.3004    24.6863    16.5852 2.3199e-01     0.1309      0.286    1513.63   61.26546    4.70082 0.0000e+00
     -0.237    21.3005    24.6862    16.5851 2.3199e-01     0.1321      0.286    1513.63   61.31551    4.70465 0.0000e+00
     -0.227    21.3008    24.6865    16.5853 2.3199e-01     0.1333      0.289    1513.63   61.25369    4.69988 0.0000e+00
     -0.248    21.3009    24.6869    16.5855 2.3199e-01     0.1370      0.293    1513.63   61.24680    4.69933 0.0000e+00
     -0.225    21.3009    24.6869    16.5855 2.3199e-01     0.1370      0.297    1513.63   61.24103    4.69888 0.0000e+00
     -0.238    21.3009    24.6874    16.5859 2.1978e-01     0.1357      0.289    1513.63   61.23580    4.69846 0.0000e+00
     -0.237    21.3010    24.6877    16.5861 2.1978e-01     0.1345      0.286    1513.63   61.17327    4.69365 0.0000e+00
     -0.225    21.3009    24.6878    16.5862 2.3199e-01     0.1370      0.289    1513.63   61.22435    4.69757 0.0000e+00
     -0.227    21.3012    24.6881    16.5863 2.1978e-01     0.1345      0.289    1513.63   61.22179    4.69735 0.0000e+00
     -0.248    21.3011    24.6884    16.5866 2.3199e-01     0.1309      0.289    1513.63   61.21986    4.69720 0.0000e+00
     -0.237    21.3011    24.6886    16.5868 2.3199e-01     0.1309      0.286    1513.63   61.16075    4.69266 0.0000e+00
     -0.227    21.3012    24.6890    16.5870 2.1978e-01     0.1309      0.286    1513.63   61.21521    4.69682 0.0000e+00
